page|114
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||136,390,326.90|168,162,383.60
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现|||
page|115
金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||6,647,256.98|16,165,637.76
收到其他与经营活动有关的现金|七、76|21,523,180.81|10,450,966.51
经营活动现金流入小计||164,560,764.69|194,778,987.87
购买商品、接受劳务支付的现金||64,730,038.30|69,066,903.40
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||45,025,796.63|32,981,492.47
支付的各项税费||21,503,548.94|46,046,000.06
支付其他与经营活动有关的现金|七、76|23,995,588.06|26,024,949.16
经营活动现金流出小计||155,254,971.93|174,119,345.09
经营活动产生的现金流量净额||9,305,792.76|20,659,642.78
二、投资活动产生的现金流量：|||
收回投资收到的现金||958,840,000.00|878,699,872.80
取得投资收益收到的现金||5,549,865.32|1,401,599.50
处置固定资产、无形资产和其他长期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||964,389,865.32|880,101,472.30
购建固定资产、无形资产和其他长期资产支付的现金||23,044,757.06|13,662,139.66
投资支付的现金||1,673,950,000.00|632,986,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||188,155,046.11
支付其他与投资活动有关的现金|七、76||
投资活动现金流出小计||1,696,994,757.06|834,803,185.77
投资活动产生的现金流量净额||-732,604,891.74|45,298,286.53
page|116
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||877,956,792.45|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||60,000,000.00|80,000,000.00
收到其他与筹资活动有关的现金|七、76|38,671,199.08|178,378,543.07
筹资活动现金流入小计||976,627,991.53|258,378,543.07
偿还债务支付的现金||120,000,000.00|142,814,371.87
分配股利、利润或偿付利息支付的现金||3,016,021.21|5,497,888.32
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、76|53,236,706.98|182,712,734.07
筹资活动现金流出小计||176,252,728.19|331,024,994.26
筹资活动产生的现金流量净额||800,375,263.34|-72,646,451.19
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||77,076,164.36|-6,688,521.88
加：期初现金及现金等价物余额||24,514,073.34|31,202,595.22
六、期末现金及现金等价物余额||101,590,237.70|24,514,073.34
