page|76
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金||546,718,870.77|668,120,978.25
结算备付金|||
拆出资金|||
交易性金融资产||125,357,326.55|21,000,000.00
衍生金融资产|||
应收票据||16,493,243.20|
应收账款||382,388,853.59|427,248,118.15
应收款项融资||1,684,000.00|
预付款项||5,102,121.87|5,677,553.52
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||11,994,895.00|75,970,401.23
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||38,755,062.07|594,018,960.18
合同资产||783,215,732.75|
page|77
持有待售资产|||
一年内到期的非流动资产||149,782,128.52|172,736,123.88
其他流动资产||26,413,901.32|15,242,086.63
流动资产合计||2,087,906,135.64|1,980,014,221.84
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款||1,203,856,166.17|1,155,511,364.40
长期股权投资||184,145,610.40|146,023,700.00
其他权益工具投资||11,107,597.32|3,395,005.36
其他非流动金融资产|||
投资性房地产||10,634,251.18|11,143,083.46
固定资产||23,582,186.34|24,119,718.20
在建工程||5,663,867.69|632,830.19
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||3,820,827.59|1,101,058.26
开发支出|||
商誉||43,637.59|43,637.59
长期待摊费用||2,729,164.04|2,925,095.45
递延所得税资产||16,049,636.71|14,702,535.68
其他非流动资产||65,287,361.24|8,372,049.01
非流动资产合计||1,526,920,306.27|1,367,970,077.60
资产总计||3,614,826,441.91|3,347,984,299.44
流动负债：|||
短期借款||231,299,300.00|414,571,050.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据||99,835,525.91|69,416,503.68
应付账款||635,160,736.99|640,815,775.28
预收款项|||22,102,971.05
合同负债||1,914,910.10|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
page|78
代理承销证券款|||
应付职工薪酬||13,703,685.51|12,926,930.45
应交税费||35,932,537.33|25,976,652.16
其他应付款||20,805,102.19|16,817,642.09
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债||148,924,887.81|122,658,345.02
流动负债合计||1,187,576,685.84|1,325,285,869.73
非流动负债：|||
保险合同准备金|||
长期借款||703,004,959.43|615,714,900.16
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|||
递延所得税负债|||
其他非流动负债|||
非流动负债合计||703,004,959.43|615,714,900.16
负债合计||1,890,581,645.27|1,941,000,769.89
所有者权益（或股东权益）：|||
实收资本（或股本）||135,720,000.00|113,100,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||835,217,933.25|557,458,536.48
减：库存股|||
其他综合收益||-2,458,542.27|-2,214,245.44
专项储备|||
盈余公积||66,525,360.94|58,564,303.66
一般风险准备|||
未分配利润||516,105,623.62|490,195,202.41
page|79
归属 于母公司所有 者权益（或股东权益）合计||1,551,110,375.54|1,217,103,797.11
少数股东权益||173,134,421.10|189,879,732.44
所 有 者 权 益 （ 或 股 东 权益）合计||1,724,244,796.64|1,406,983,529.55
负债和所有者权益（或股东权益）总计||3,614,826,441.91|3,347,984,299.44
