page|77
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,620,289,262.02|1,210,835,445.40
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||2,492,946.78
收到其他与经营活动有关的现金||135,500,310.59|100,110,344.18
经营活动现金流入小计||1,755,789,572.61|1,313,438,736.36
购买商品、接受劳务支付的现金||1,283,397,436.74|1,158,876,969.24
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||122,690,504.08|94,902,850.51
支付的各项税费||49,709,491.32|51,653,324.74
支付其他与经营活动有关的现金||246,542,406.84|224,261,129.37
经营活动现金流出小计||1,702,339,838.98|1,529,694,273.86
经营活动产生的现金流量净额||53,449,733.63|-216,255,537.50
二、投资活动产生的现金流量：|||
收回投资收到的现金||254,540,000.00|164,046,000.00
取得投资收益收到的现金||1,583,577.87|697,177.06
page|78
处置固定资产、无形资产和其他长期资产收回的现金净额||140,625.00|692,684.33
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||6,987,626.00
投资活动现金流入小计||256,264,202.87|172,423,487.39
购建固定资产、无形资产和其他长期资产支付的现金||48,332,606.96|15,733,772.42
投资支付的现金||278,470,000.00|176,546,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||23,313,354.57|17,020,795.70
投资活动现金流出小计||350,115,961.53|209,300,568.12
投资活动产生的现金流量净额||-93,851,758.66|-36,877,080.73
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||9,550,000.00|
其中：子公司吸收少数股东投资收到的现金||9,550,000.00|
取得借款收到的现金||866,099,700.00|470,356,000.00
收到其他与筹资活动有关的现金||1,636,179.15|28,143,000.00
筹资活动现金流入小计||877,285,879.15|498,499,000.00
偿还债务支付的现金||583,556,000.00|195,000,000.00
分配股利、利润或偿付利息支付的现金||57,109,940.47|24,556,184.83
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||66,943,487.29|59,999,678.84
筹资活动现金流出小计||707,609,427.76|279,555,863.67
筹资活动产生的现金流量净额||169,676,451.39|218,943,136.33
四、汇率变动对现金及现金等价物的影响||110,022.67|580,204.66
五、现金及现金等价物净增加额||129,384,449.03|-33,609,277.24
加：期初现金及现金等价物余额||81,329,189.76|114,938,467.00
六、期末现金及现金等价物余额||210,713,638.79|81,329,189.76
