page|71
项目|附注|2019 年度|2018 年度
一、营业总收入||13,178,904,758.33|14,506,154,933.81
其中：营业收入||13,160,421,795.79|14,479,937,672.51
利息收入||18,482,962.54|26,217,261.30
二、营业总成本||14,330,577,767.45|15,210,702,006.76
其中：营业成本||12,868,677,981.64|13,491,795,116.52
税金及附加||34,316,065.28|265,469,573.20
销售费用||143,422,960.05|109,746,578.86
管理费用||378,951,770.29|396,131,110.24
研发费用|||
财务费用||905,208,990.19|947,559,627.94
其中：利息费用||1,172,275,499.88|1,206,238,853.53
利息收入||437,448,167.89|507,498,155.42
加：其他收益||5,577,545.89|3,185,049.71
投资收益（损失以“－”号填列）||1,835,267,790.64|1,533,396,621.00
其中：对联营企业和合营企业的投资收益||1,575,987,003.74|1,481,272,864.70
以摊余成本计量的金融资产终止确认收益|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||308,761,974.56|299,358,094.21
信用减值损失（损失以“-”号填列）||-184,843,288.20|
资产减值损失（损失以“-”号填列）||-220,647,052.90|-429,432,560.83
资产处置收益（损失以“－”号填列）||5,988,786.14|-275,933.38
三、营业利润（亏损以“－”号填列）||598,432,747.01|701,684,197.76
加：营业外收入||4,571,117.13|5,782,812.55
减：营业外支出||33,688,716.81|37,104,082.23
四、利润总额（亏损总额以“－”号填列）||569,315,147.33|670,362,928.08
减：所得税费用||63,745,467.98|26,193,728.26
五、净利润（净亏损以“－”号填列）||505,569,679.35|644,169,199.82
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||505,569,679.35|644,169,199.82
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列||583,628,763.42|655,688,433.71
2.少数股东损益（净亏损以“-”号填列）||-78,059,084.07|-11,519,233.89
六、其他综合收益的税后净额||65,386,137.12|147,149,519.38
（一）归属母公司所有者的其他综合收益的税后净额||54,355,497.61|147,149,519.38
1．不能重分类进损益的其他综合收益||1,783,686.24|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||1,783,686.24|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||52,571,811.37|147,149,519.38
（1）权益法下可转损益的其他综合收益||26,833,652.53|147,988,276.60
（2）其他债权投资公允价值变动||-58,225,006.99|
（3）可供出售金融资产公允价值变动损益|||-838,757.22
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备||58,225,006.99|
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他||25,738,158.84|
（二）归属于少数股东的其他综合收益的税后净额||11,030,639.51|
七、综合收益总额||570,955,816.47|791,318,719.20
（一）归属于母公司所有者的综合收益总额||637,984,261.03|802,837,953.09
（二）归属于少数股东的综合收益总额||-67,028,444.56|-11,519,233.89
八、每股收益：|||
（一）基本每股收益(元/股)||0.1581|0.1765
（二）稀释每股收益(元/股)||0.1581|0.1765
