page|99
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|12,114,467,691.73|11,432,588,165.11
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|231,573,740.65|266,338,964.49
收到其他与经营活动有关的现金|174,693,870.02|87,596,586.85
经营活动现金流入小计|12,520,735,302.40|11,786,523,716.45
购买商品、接受劳务支付的现金|8,017,585,235.57|8,055,387,221.75
page|100
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|1,540,342,983.64|1,386,039,162.25
支付的各项税费|440,322,058.66|451,935,186.67
支付其他与经营活动有关的现金|622,321,419.93|605,566,668.06
经营活动现金流出小计|10,620,571,697.80|10,498,928,238.73
经营活动产生的现金流量净额|1,900,163,604.60|1,287,595,477.72
二、投资活动产生的现金流量：||
收回投资收到的现金||50,342,784.69
取得投资收益收到的现金|57,236,631.61|63,287,264.90
处置固定资产、无形资产和其他长期资产收回的现金净额|10,529,127.90|7,958,482.12
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|1,055,940,437.56|240,891,451.58
投资活动现金流入小计|1,123,706,197.07|362,479,983.29
购建固定资产、无形资产和其他长期资产支付的现金|869,135,748.97|915,002,141.82
投资支付的现金|1,800,000.00|2,400,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||14,438,957.62
支付其他与投资活动有关的现金|29,850,435.51|710,031,090.60
投资活动现金流出小计|900,786,184.48|1,641,872,190.04
投资活动产生的现金流量净额|222,920,012.59|-1,279,392,206.75
三、筹资活动产生的现金流量：||
吸收投资收到的现金||106,632,768.00
其中：子公司吸收少数股东投资收到的现金||20,170,668.00
取得借款收到的现金|2,220,988,305.90|1,370,093,254.86
page|101
收到其他与筹资活动有关的现金|62,964,624.87|5,066,539.19
筹资活动现金流入小计|2,283,952,930.77|1,481,792,562.05
偿还债务支付的现金|2,123,117,631.60|1,024,695,201.67
分配股利、利润或偿付利息支付的现金|595,166,284.01|588,752,030.03
其中：子公司支付给少数股东的股利、利润|20,917,800.72|7,185,700.00
支付其他与筹资活动有关的现金|299,483,636.97|71,103,205.78
筹资活动现金流出小计|3,017,767,552.58|1,684,550,437.48
筹资活动产生的现金流量净额|-733,814,621.81|-202,757,875.43
四、汇率变动对现金及现金等价物的影响|-28,841.85|1,453,688.59
五、现金及现金等价物净增加额|1,389,240,153.53|-193,100,915.87
加：期初现金及现金等价物余额|1,164,542,861.48|1,357,643,777.35
六、期末现金及现金等价物余额|2,553,783,015.01|1,164,542,861.48
