page|92
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||252,542,468|257,818,110
吸收存款及同业存放净增加额||2,781,987|-
收到的税费返还||1,388,569|1,294,261
收到其他与经营活动有关的现金|五、68|3,447,164|3,461,593
经营活动现金流入小计||260,160,188|262,573,964
购买商品、接受劳务支付的现金||173,870,259|182,025,019
吸收存款及同业存放净减少额||-|674,705
支付给职工以及为职工支付的现金||32,190,753|29,628,066
支付的各项税费||14,624,108|13,957,337
支付其他与经营活动有关的现金|五、68|16,944,532|17,419,493
经营活动现金流出小计||237,629,652|243,704,620
经营活动产生的现金流量净额|五、69|22,530,536|18,869,344
二、投资活动产生的现金流量：|||
收回投资收到的现金||69,239,448|56,520,852
取得投资收益收到的现金||628,440|531,474
处置固定资产、无形资产和其他长期资产收回的   现金||2,675,535|1,335,456
处置子公司及其他营业单位收到的现金净额|六、1|588,830|630,430
收到其他与投资活动有关的现金||-|299,793
投资活动现金流入小计||73,132,253|59,318,005
购建固定资产、无形资产和其他长期资产支付的现金||8,064,827|9,041,777
投资支付的现金||69,627,844|54,320,829
非同一控制下收购子公司支付的现金净额||-|222,045
处置子公司所支付的现金|六、1|8,450|66,678
投资活动现金流出小计||77,701,121|63,651,329
投资活动使用的现金流量净额||(4,568,868)|(4,333,324)
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||895,110|145,719
其中：子公司吸收少数股东投资收到的现金||895,110|138,948
取得借款收到的现金||142,162,080|13,868,678
发行债券收到的现金||43,000,000|12,000,000
收到其他与筹资活动有关的现金||-|19,188
筹资活动现金流入小计||186,057,190|26,033,585
偿还债务支付的现金||192,283,239|51,031,342
分配股利、利润或偿付利息支付的现金||6,044,864|6,758,429
其中：子公司支付给少数股东的股利、利润||743,941|911,731
支付其他与筹资活动有关的现金||422,224|207,879
筹资活动现金流出小计||198,750,327|57,997,650
筹资活动使用的现金流量净额||(12,693,137)|(31,964,065)
四、汇率变动对现金及现金等价物的影响||260,961|12,596
五、现金及现金等价物净增加(减少)额|五、69|5,529,492|(17,415,449)
加：年初现金及现金等价物余额|五、69|30,290,094|47,705,543
六、年末现金及现金等价物余额|五、69|35,819,586|30,290,094
