page|102
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||370,557,489.23|271,796,662.90
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七、76(1)|21,513,301.40|11,161,758.91
经营活动现金流入小计||392,070,790.63|282,958,421.81
购买商品、接受劳务支付的现金||79,205,694.77|43,679,119.43
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||70,252,957.26|47,424,674.48
支付的各项税费||52,622,290.98|46,071,605.19
支付其他与经营活动有关的现金|七、76(2)|46,786,990.62|38,931,181.07
经营活动现金流出小计||248,867,933.63|176,106,580.17
经营活动产生的现金流量净额||143,202,857.00|106,851,841.64
二、投资活动产生的现金流量：|||
收回投资收到的现金||165,000,000.00|0
取得投资收益收到的现金||10,147,559.89|109,574.50
page|103
处置固定资产、无形资产和其他长期资产收回的现金净额||22,951.34|0
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||175,170,511.23|109,574.50
购建固定资产、无形资产和其他长期资产支付的现金||21,235,702.85|24,903,745.92
投资支付的现金||165,000,000.00|0
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||186,235,702.85|24,903,745.92
投资活动产生的现金流量净额||-11,065,191.62|-24,794,171.42
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||744,800,377.36|0
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||744,800,377.36|0
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||22,500,000.00|64,000,000.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、76(6)|15,141,509.43|0
筹资活动现金流出小计||37,641,509.43|64,000,000.00
筹资活动产生的现金流量净额||707,158,867.93|-64,000,000.00
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||839,296,533.31|18,057,670.22
加：期初现金及现金等价物余额||49,463,608.91|31,405,938.69
六、期末现金及现金等价物余额||888,760,142.22|49,463,608.91
