page|42
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|1|119,437,976.43|309,661,700.71
结算备付金|||
拆出资金|||
交易性金融资产|2|156,102,881.90|
衍生金融资产|||
应收票据|4|3,987,751.00|4,001,520.24
应收账款|5|107,365,868.79|91,103,992.81
应收款项融资|||
预付款项|7|62,574,783.42|78,759,346.15
应收保费|||
应收分保合同准备金|||
其他应收款|8|9,637,551.25|10,239,521.72
其中：应收利息|||
买入返售金融资产|||
存货|9|188,844,982.12|164,155,886.09
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|12|91,301,792.38|22,310,117.07
流动资产合计||739,253,587.29|680,232,084.79
非流动资产：|||
发放贷款和垫款|||
债权投资|13|20,000,000.00|
可供出售金融资产||0.00|17,734,420.52
其他债权投资|||
长期应收款|||
长期股权投资|16|23,959,369.03|23,907,526.62
其他权益工具投资|17|8,471,896.57|
其他非流动金融资产|||
投资性房地产|19|26,543,670.49|22,035,619.54
固定资产|20|104,082,220.54|114,847,239.49
在建工程|21|12,126,722.59|14,920,889.83
生产性生物资产|||
使用权资产|||
无形资产|25|159,350,068.02|137,835,172.43
开发支出|||
递延所得税资产|29|9,260,911.76|17,738,856.98
其他非流动资产|30|0.00|11,737,500.00
非流动资产合计||363,794,859.00|360,757,225.41
资产总计||1,103,048,446.29|1,040,989,310.20
流动负债：|||
短期借款|31|0.00|10,000,000.00
page|43
向中央银行借款|||
应付账款|35|83,058,763.25|69,653,600.41
预收款项|36|101,974,217.21|110,486,755.19
卖出回购金融资产款|||
应付职工薪酬|37|55,386,358.21|70,421,473.92
应交税费|38|3,472,219.02|17,000,464.10
其他应付款|39|81,363,674.29|66,486,089.50
其中：应付利息|||
应付股利|||
其他流动负债|||
流动负债合计||325,255,231.98|344,048,383.12
非流动负债：|||
保险合同准备金|||
长期借款|43|25,000,000.00|
应付债券|||
租赁负债|||
长期应付款|46|28,003,031.26|28,003,031.26
长期应付职工薪酬|||
预计负债|48|15,364,895.75|
递延收益|49|14,734,669.79|1,501,131.22
递延所得税负债|||
其他非流动负债|||
非流动负债合计||83,102,596.80|29,504,162.48
负债合计||408,357,828.78|373,552,545.60
所有者权益（或股东权益）：|||
实收资本（或股本）|51|402,110,702.00|402,110,702.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|53|147,949,468.57|147,949,468.57
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积|57|27,026,008.43|27,026,008.43
一般风险准备|||
未分配利润|58|111,099,739.28|72,892,219.59
归属于母公司所有者权益（或股东权益）合计||688,185,918.28|649,978,398.59
少数股东权益||6,504,699.23|17,458,366.01
所有者权益（或股东权益）合计||694,690,617.51|667,436,764.60
负债和所有者权益（或股东权益）总计||1,103,048,446.29|1,040,989,310.20
