page|47
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,111,369,766.19|1,132,861,138.13
page|48
客户存款和同业存放款项净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||121,483,967.68|121,673,726.94
收到其他与经营活动有关的现金|76|28,310,752.27|26,194,233.80
经营活动现金流入小计||1,261,164,486.14|1,280,729,098.87
购买商品、接受劳务支付的现金||1,134,772,623.96|1,113,731,017.26
客户贷款及垫款净增加额|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||135,239,827.49|115,150,878.71
支付的各项税费||20,458,676.15|27,773,055.66
支付其他与经营活动有关的现金|76|36,820,071.36|49,550,058.40
经营活动现金流出小计||1,327,291,198.96|1,306,205,010.03
经营活动产生的现金流量净额||-66,126,712.82|-25,475,911.16
二、投资活动产生的现金流量：|||
收回投资收到的现金||220,646,325.39|203,198,560.00
取得投资收益收到的现金||8,075,152.05|10,505,366.52
处置固定资产、无形资产和其他长期资产收回的现金净额||40,053,982.00|19,655,108.32
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||268,775,459.44|233,359,034.84
购建固定资产、无形资产和其他长期资产支付的现金||46,516,990.62|3,587,377.23
投资支付的现金||338,000,000.00|54,000,000.00
支付其他与投资活动有关的现金|||20,000,000.00
投资活动现金流出小计||384,516,990.62|77,587,377.23
投资活动产生的现金流量净额||-115,741,531.18|155,771,657.61
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
取得借款收到的现金||25,000,000.00|10,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||25,000,000.00|10,000,000.00
偿还债务支付的现金||10,000,000.00|29,000,000.00
分配股利、利润或偿付利息支付的现金||1,448,713.29|1,607,035.56
其中：子公司支付给少数股东的股利、利润||73,800.00|126,359.51
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||11,448,713.29|30,607,035.56
筹资活动产生的现金流量净额||13,551,286.71|-20,607,035.56
四、汇率变动对现金及现金等价物的影响||-1,591,473.18|36,441.55
五、现金及现金等价物净增加额||-169,908,430.47|109,725,152.44
加：期初现金及现金等价物余额||288,984,667.91|179,259,515.47
六、期末现金及现金等价物余额||119,076,237.44|288,984,667.91
