page|110
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||264,900,490.77|198,967,919.29
收到的税费返还||4,378,596.61|4,670,295.59
收到其他与经营活动有关的现金|七、78|16,043,059.32|8,515,555.22
经营活动现金流入小计||285,322,146.70|212,153,770.10
购买商品、接受劳务支付的现金||78,803,073.65|61,446,564.36
支付给职工及为职工支付的现金||107,249,659.69|81,118,175.69
支付的各项税费||9,114,754.06|12,937,284.28
支付其他与经营活动有关的现金|七、78|14,670,504.78|15,322,196.80
经营活动现金流出小计||209,837,992.18|170,824,221.13
经营活动产生的现金流量净额||75,484,154.52|41,329,548.97
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,360,000,000.00|449,500,000.00
取得投资收益收到的现金||6,306,230.89|2,330,490.02
处置固定资产、无形资产和其他长期资产收回的现金净额||56,460.33|2,130.62
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||1,366,362,691.22|451,832,620.64
购建固定资产、无形资产和其他长期资产支付的现金||105,679,816.41|159,645,669.55
投资支付的现金||1,684,760,000.00|444,500,000.00
page|111
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,790,439,816.41|604,145,669.55
投资活动产生的现金流量净额||-424,077,125.19|-152,313,048.91
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||401,379,816.00|
取得借款收到的现金||19,086,035.10|104,000,000.00
收到其他与筹资活动有关的现金|七、78|13,122.78|
筹资活动现金流入小计||420,478,973.88|104,000,000.00
偿还债务支付的现金||79,528,000.00|
分配股利、利润或偿付利息支付的现金||26,695,561.31|2,084,365.77
支付其他与筹资活动有关的现金|七、78|11,589,833.03|3,540,000.00
筹资活动现金流出小计||117,813,394.34|5,624,365.77
筹资活动产生的现金流量净额||302,665,579.54|98,375,634.23
四、汇率变动对现金及现金等价物的影响||-754,854.35|-1,190,752.55
五、现金及现金等价物净增加额||-46,682,245.48|-13,798,618.26
加：期初现金及现金等价物余额||59,337,653.18|73,136,271.44
六、期末现金及现金等价物余额||12,655,407.70|59,337,653.18
