page|66
项目|附注|2020 年度|2019 年度
一、营业总收入||51,721,504,158.99|49,628,658,012.85
其中：营业收入|七/61|51,721,504,158.99|49,628,658,012.85
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||49,054,604,421.62|47,104,355,852.03
其中：营业成本|七/61|47,488,533,817.80|45,426,821,860.51
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七/62|141,759,277.69|169,510,925.54
销售费用|七/63|687,786,474.37|743,545,577.64
管理费用|七/64|427,121,644.36|489,518,046.04
研发费用|七/65|20,011,625.42|22,166,397.39
财务费用|七/66|289,391,581.98|252,793,044.91
其中：利息费用||334,299,688.53|309,789,409.33
利息收入||57,081,569.43|65,707,104.42
加：其他收益|七/67|163,499,033.34|75,507,965.91
投资收益（损失以“－”号填列）|七/68|23,567,629.10|-221,584,871.01
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填|||
page|67
列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七/70|-51,553,699.18|99,682,566.93
信用减值损失（损失以“-”号填列）|七/71|-5,164,897.74|-14,188,130.71
资产减值损失（损失以“-”号填列）|七/72|-4,952,500.00|-4,407,339.77
资产处置收益（损失以“－”号填列）|七/73|4,847,820.29|2,961,524.03
三、营业利润（亏损以“－”号填列）||2,797,143,123.18|2,462,273,876.20
加：营业外收入|七/74|12,896,614.01|35,843,657.97
减：营业外支出|七/75|15,621,012.59|4,948,733.51
四、利润总额（亏损总额以“－”号填列）||2,794,418,724.60|2,493,168,800.66
减：所得税费用|七/76|722,087,434.27|662,885,773.27
五、净利润（净亏损以“－”号填列）||2,072,331,290.33|1,830,283,027.39
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||2,072,331,290.33|1,830,283,027.39
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||1,586,017,961.78|1,408,010,645.58
2.少数股东损益（净亏损以“-”号填列）||486,313,328.55|422,272,381.81
六、其他综合收益的税后净额||9,614,089.11|-10,952,404.32
（一）归属母公司所有者的其他综合收益的税后净额||4,246,778.12|-6,443,152.20
1．不能重分类进损益的其他综合收益||-33,884.62|135,538.48
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-33,884.62|135,538.48
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||4,280,662.74|-6,578,690.68
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
page|68
（5）现金流量套期储备|||
（6）外币财务报表折算差额||4,280,662.74|-6,578,690.68
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||5,367,310.99|-4,509,252.12
七、综合收益总额||2,081,945,379.44|1,819,330,623.07
（一）归属于母公司所有者的综合收益总额||1,590,264,739.90|1,401,567,493.38
（二）归属于少数股东的综合收益总额||491,680,639.54|417,763,129.69
八、每股收益：|||
（一）基本每股收益(元/股)||3.0319|2.6916
（二）稀释每股收益(元/股)||3.0319|2.6916
