page|47
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金||1,181,867.78|16,138,968.65
结算备付金|||
拆出资金|||
交易性金融资产||11,033,727.37|16,600,000.00
衍生金融资产|||
应收票据|||
应收账款||265,898,931.32|207,701,740.44
应收款项融资||5,938,242.19|5,922,169.26
预付款项||83,200.00|
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||2,105,224.56|508,704.72
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|||
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||2,919.86|3,200.00
流动资产合计||286,244,113.08|246,874,783.07
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资||307,845,772.34|297,255,780.10
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产||404,012,877.63|438,055,466.25
在建工程|||
生产性生物资产|||
油气资产|||
使用权资产||1,268,365.99|
无形资产||5,223,712.86|5,509,547.62
开发支出|||
商誉||718,214.87|718,214.87
page|48
长期待摊费用||14,806,400.00|18,387,000.00
递延所得税资产||3,417,235.25|1,761,205.25
其他非流动资产|||
非流动资产合计||737,292,578.94|761,687,214.09
资产总计||1,023,536,692.02|1,008,561,997.16
流动负债：|||
短期借款||25,045,833.33|
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款||2,480,398.04|2,124,184.04
预收款项|||
合同负债|||
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||49,445.00|32,670.70
应交税费||6,102,199.69|3,445,614.22
其他应付款||4,688,478.99|5,461,135.63
其中：应付利息|||767,173.46
应付股利||3,568,649.00|3,568,649.00
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||70,605,601.53|71,040,813.65
其他流动负债||490,000.00|430,000.00
流动负债合计||109,461,956.58|82,534,418.24
非流动负债：|||
保险合同准备金|||
长期借款||387,172,156.12|427,300,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债||529,245.60|
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|||
递延所得税负债|||
其他非流动负债|||
非流动负债合计||387,701,401.72|427,300,000.00
负债合计||497,163,358.30|509,834,418.24
所有者权益（或股东权益）：|||
实收资本（或股本）||349,000,000.00|349,000,000.00
其他权益工具|||
page|49
其中：优先股|||
永续债|||
资本公积||194,547,992.05|194,547,992.05
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积|||
一般风险准备|||
未分配利润||-17,973,852.37|-45,636,968.19
归属于母公司所有者权益（或股东权益）合计||525,574,139.68|497,911,023.86
少数股东权益||799,194.04|816,555.06
所有者权益（或股东权益）合计||526,373,333.72|498,727,578.92
负债和所有者权益（或股东权益）总计||1,023,536,692.02|1,008,561,997.16
