page|55
项目|附注|2021 年度|2020 年度
一、营业总收入||6,921,505,639.40|4,884,040,650.42
其中：营业收入||6,921,505,639.40|4,884,040,650.42
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||5,436,655,443.25|4,542,945,932.94
其中：营业成本||4,547,245,419.41|3,896,860,520.96
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||94,707,278.00|82,428,168.59
销售费用||47,122,743.93|38,279,482.05
管理费用||390,729,727.58|229,822,789.73
研发费用||199,799,921.99|128,985,183.62
财务费用||157,050,352.34|166,569,787.99
其中：利息费用||103,482,916.90|175,417,848.63
利息收入||19,158,125.52|20,190,197.58
加：其他收益||85,028,037.08|80,622,903.79
投资收益（损失以“－”号填列）||147,856,985.15|17,112,997.84
其中：对联营企业和合营企业的投资收益||49,565,955.50|7,100,409.59
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-47,250,987.59|-21,781,076.29
资产减值损失（损失以“-”号填列）|||
资产处置收益（损失以“－”号填列）||-9,437,369.48|-669,584.60
三、营业利润（亏损以“－”号填列）||1,661,046,861.31|416,379,958.22
加：营业外收入||5,151,770.08|7,979,842.57
减：营业外支出||46,180,645.50|12,604,682.69
四、利润总额（亏损总额以“－”号填列）||1,620,017,985.89|411,755,118.10
减：所得税费用||285,045,187.74|60,948,746.46
五、净利润（净亏损以“－”号填列）||1,334,972,798.15|350,806,371.64
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||1,334,972,798.15|350,806,371.64
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||1,307,491,834.50|330,923,801.08
2.少数股东损益（净亏损以“-”号填列）||27,480,963.65|19,882,570.56
六、其他综合收益的税后净额||-39,323,705.84|1,842,996.73
（一）归属母公司所有者的其他综合收益的税后净额||-39,323,705.84|1,842,996.73
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-39,323,705.84|1,842,996.73
page|56
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-39,323,705.84|1,842,996.73
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||1,295,649,092.31|352,649,368.37
（一）归属于母公司所有者的综合收益总额||1,268,168,128.66|332,766,797.81
（二）归属于少数股东的综合收益总额||27,480,963.65|19,882,570.56
八、每股收益：|||
（一）基本每股收益(元/股)||0.9151|0.2316
（二）稀释每股收益(元/股)||0.9151|0.2316
