page|97
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金||167,913,111.45|158,019,108.18
结算备付金|||
拆出资金|||
交易性金融资产||10,365,216.67|
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据||3,086,374.12|11,441,553.94
应收账款||140,473,535.30|133,586,029.60
应收款项融资||7,339,526.72|
预付款项||5,469,270.18|10,099,350.72
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||2,639,359.64|1,787,293.48
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||184,021,434.77|192,100,065.28
持有待售资产||36,326,057.44|
一年内到期的非流动资产|||
其他流动资产||69,905,506.94|148,451,569.54
流动资产合计||627,539,393.23|655,484,970.74
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||10,000,000.00
其他债权投资|||
持有至到期投资|||
长期应收款||6,204,000.00|4,167,000.00
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产||46,914,000.00|
投资性房地产||3,178,905.82|3,374,638.26
固定资产||486,159,304.68|446,587,137.47
在建工程||138,323,002.18|31,658,173.56
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||104,956,978.99|69,916,175.11
开发支出|||
page|98
商誉||21,766,311.42|19,720,669.32
长期待摊费用||13,227,860.45|3,611,033.82
递延所得税资产||30,739,899.88|10,464,239.34
其他非流动资产||32,890,365.50|71,468,105.44
非流动资产合计||884,360,628.92|670,967,172.32
资产总计||1,511,900,022.15|1,326,452,143.06
流动负债：|||
短期借款||229,673,381.49|187,020,095.89
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据||41,703,922.88|1,600,000.00
应付账款||143,599,454.66|135,639,222.64
预收款项||45,814,760.04|5,810,170.14
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||16,581,745.55|15,118,467.41
应交税费||11,070,054.37|9,997,253.27
其他应付款||3,641,244.98|653,130.55
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||10,513,280.30|64,129,902.85
其他流动负债|||
流动负债合计||502,597,844.27|419,968,242.75
非流动负债：|||
保险合同准备金|||
长期借款||163,947,056.58|83,830,549.52
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款||8,537,870.01|1,050,553.50
长期应付职工薪酬|||
预计负债|||
递延收益||8,722,095.33|11,160,313.50
递延所得税负债||1,664,846.49|807,152.22
其他非流动负债|||
非流动负债合计||182,871,868.41|96,848,568.74
负债合计||685,469,712.68|516,816,811.49
所有者权益（或股东权益）：|||
page|99
实收资本（或股本）||126,670,000.00|126,670,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||367,692,083.97|367,553,873.97
减：库存股|||
其他综合收益||8,569,561.92|6,900,968.59
专项储备|||
盈余公积||16,836,329.41|14,678,968.74
一般风险准备|||
未分配利润||270,859,762.19|275,829,128.92
归属于母公司所有者权益（或股东权益）合计||790,627,737.49|791,632,940.22
少数股东权益||35,802,571.98|18,002,391.35
所有者权益（或股东权益）合计||826,430,309.47|809,635,331.57
负债和所有者权益（或股东权益）总计||1,511,900,022.15|1,326,452,143.06
