page|83
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||6,366,634,689.90|3,025,217,323.33
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||1,552,471.32
收到其他与经营活动有关的现金||16,606,408.00|8,752,313.90
经营活动现金流入小计||6,383,241,097.90|3,035,522,108.55
购买商品、接受劳务支付的现金||5,678,349,212.14|2,726,174,264.34
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
page|84
支付保单红利的现金|||
支付给职工及为职工支付的现金||99,900,653.91|89,913,347.78
支付的各项税费||103,499,670.74|46,727,142.14
支付其他与经营活动有关的现金||121,768,785.80|95,402,680.39
经营活动现金流出小计||6,003,518,322.59|2,958,217,434.65
经营活动产生的现金流量净额||379,722,775.31|77,304,673.90
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计|||
购建固定资产、无形资产和其他长期资产支付的现金||3,758,976.39|4,830,405.73
投资支付的现金|||500,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||540,000,000.00|
投资活动现金流出小计||543,758,976.39|5,330,405.73
投资活动产生的现金流量净额||-543,758,976.39|-5,330,405.73
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||504,172,924.53|
其中：子公司吸收少数股东投资收到的现金||1,600,000.00|
取得借款收到的现金||525,183,632.81|377,882,236.50
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||1,029,356,557.34|377,882,236.50
偿还债务支付的现金||419,183,632.81|352,282,236.50
分配股利、利润或偿付利息支付的现金||10,428,014.59|7,790,291.95
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||14,820,077.53|492,500.00
筹资活动现金流出小计||444,431,724.93|360,565,028.45
page|85
筹资活动产生的现金流量净额||584,924,832.41|17,317,208.05
四、汇率变动对现金及现金等价物的影响||-5,260.57|237,609.99
五、现金及现金等价物净增加额||420,883,370.76|89,529,086.21
加：期初现金及现金等价物余额||273,566,179.25|184,037,093.04
六、期末现金及现金等价物余额||694,449,550.01|273,566,179.25
