page|153
项目|附注|2021 年度|2020 年度
一、营业总收入|七、61|2,327,001,356.81|1,437,663,669.46
其中：营业收入|七、61|2,327,001,356.81|1,437,663,669.46
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||2,065,478,706.65|1,333,575,621.47
其中：营业成本|七、61|1,386,667,525.33|969,475,557.22
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|8,447,422.30|4,893,054.80
销售费用|七、63|126,919,857.71|62,313,755.05
管理费用|七、64|131,048,666.57|66,757,513.16
研发费用|七、65|416,725,235.26|205,378,537.63
财务费用|七、66|-4,330,000.52|24,757,203.61
其中：利息费用||8,073,471.63|11,725,243.84
利息收入||13,857,542.36|1,621,100.34
加：其他收益|七、67|25,572,535.62|9,458,275.01
投资收益（损失以“－”号填列）|七、68|14,026,375.35|1,831,158.98
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
page|154
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|238,008.59|653,750.56
信用减值损失（损失以“-”号填列）|七、71|-1,947,855.79|-464,297.54
资产减值损失（损失以“-”号填列）|七、72|-10,756,049.07|-17,917,967.34
资产处置收益（损失以“－”号填列）|||
三、营业利润（亏损以“－”号填列）||288,655,664.86|97,648,967.66
加：营业外收入|七、74|6,846,780.13|1,581,001.04
减：营业外支出|七、75|49,857.91|191,853.84
四、利润总额（亏损总额以“－”号填列）||295,452,587.08|99,038,114.86
减：所得税费用|七、76|7,103,502.46|-2,651,434.16
五、净利润（净亏损以“－”号填列）||288,349,084.62|101,689,549.02
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||288,349,084.62|101,689,549.02
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||288,349,084.62|101,689,549.02
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额||-9,580,271.25|-2,198,115.64
（一）归属母公司所有者的其他综合收益的税后净额||-9,580,271.25|-2,198,115.64
1．不能重分类进损益的其他综合收益||-|-
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
page|155
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-9,580,271.25|-2,198,115.64
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|七、57|-9,580,271.25|-2,198,115.64
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||278,768,813.37|99,491,433.38
（一）归属于母公司所有者的综合收益总额||278,768,813.37|99,491,433.38
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||2.09|0.82
（二）稀释每股收益(元/股)||2.09|0.82
