page|121
项目|附注|2021 年度|2020 年度
一、营业总收入||540,808,211.52|410,550,923.38
其中：营业收入|七、61|540,808,211.52|410,550,923.38
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||474,603,933.28|357,683,614.10
其中：营业成本|七、61|354,612,735.47|265,985,950.47
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|3,350,074.03|2,945,540.39
销售费用|七、63|47,767,037.60|34,053,889.30
管理费用|七、64|37,471,358.89|29,832,441.00
研发费用|七、65|32,460,551.04|23,853,654.14
财务费用|七、66|-1,057,823.75|1,012,138.80
其中：利息费用||308,767.39|1,448,283.15
利息收入||1,592,105.10|559,893.96
加：其他收益|七、67|15,048,765.04|8,444,934.13
投资收益（损失以“－”号填列）|七、68|4,314,066.19|1,604,893.47
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
page|122
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|-3,352,931.21|-2,087,172.97
资产减值损失（损失以“-”号填列）|七、72|-410,670.95|-501,400.96
资产处置收益（损失以“－”号填列）|七、73|-13,554.41|103,669.07
三、营业利润（亏损以“－”号填列）||81,789,952.90|60,432,232.02
加：营业外收入|七、74|568,671.28|103,228.05
减：营业外支出|七、75|487,828.75|310,470.65
四、利润总额（亏损总额以“－”号填列）||81,870,795.43|60,224,989.42
减：所得税费用|七、76|8,864,079.92|6,990,306.54
五、净利润（净亏损以“－”号填列）||73,006,715.51|53,234,682.88
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||73,006,715.51|53,234,682.88
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||73,006,715.51|53,234,682.88
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
page|123
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||73,006,715.51|53,234,682.88
（一）归属于母公司所有者的综合收益总额||73,006,715.51|53,234,682.88
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||1.35|1.21
（二）稀释每股收益(元/股)||1.35|1.21
