page|59
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金||510,514,535.80|406,965,656.67
结算备付金|||
拆出资金|||
交易性金融资产||300,609,785.26|
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据|||252,303,179.07
应收账款||617,449,727.61|772,893,472.36
应收款项融资||238,873,237.62|
预付款项||19,109,288.81|22,702,102.16
应收保费|||
应收分保账款|||
应收分保合同准备金|||
page|60
其他应收款||7,782,230.94|70,334,026.64
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||417,911,622.45|486,490,992.05
持有待售资产|||
一年内到期的非流动资产||12,768,842.40|10,804,405.11
其他流动资产||3,379,220.14|3,707,677.87
流动资产合计||2,128,398,491.03|2,026,201,511.93
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||108,366,121.50
其他债权投资|||
持有至到期投资|||
长期应收款||118,407,115.34|124,178,499.30
长期股权投资||9,923,864.76|8,766,155.04
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产||28,450,314.00|15,176,286.80
固定资产||640,593,022.44|668,562,997.91
在建工程||82,242,579.17|50,729,091.95
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||110,500,598.90|114,260,421.39
开发支出|||
商誉||460,038.82|460,038.82
长期待摊费用||6,748,012.52|13,658,240.38
递延所得税资产||10,946,404.55|10,276,872.31
其他非流动资产||29,740,609.53|40,407,031.86
非流动资产合计||1,038,012,560.03|1,154,841,757.26
资产总计||3,166,411,051.06|3,181,043,269.19
流动负债：|||
短期借款|||
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据||6,912,456.02|28,220,068.00
应付账款||350,134,922.36|459,372,205.14
预收款项||8,892,863.56|8,988,540.50
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
page|61
应付职工薪酬||10,313,584.79|12,746,335.92
应交税费||17,736,190.81|18,873,320.77
其他应付款||55,474,142.28|176,357,973.59
其中：应付利息|||
应付股利||2,177,739.07|4,024,574.57
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|||
流动负债合计||449,464,159.82|704,558,443.92
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款||4,472,406.79|2,946,496.02
长期应付职工薪酬|||
预计负债||456,898.42|
递延收益||8,112,849.94|8,575,451.67
递延所得税负债||1,491,081.81|1,598,309.52
其他非流动负债|||
非流动负债合计||14,533,236.96|13,120,257.21
负债合计||463,997,396.78|717,678,701.13
所有者权益（或股东权益）：|||
实收资本（或股本）||404,311,320.00|404,311,320.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||820,484,630.97|820,484,630.97
减：库存股|||
其他综合收益|||
专项储备||4,242,099.59|1,073,350.35
盈余公积||232,327,190.80|227,663,564.38
一般风险准备|||
未分配利润||1,080,786,695.06|841,966,035.30
归属于母公司所有者权益（或股东权益）合计||2,542,151,936.42|2,295,498,901.00
少数股东权益||160,261,717.86|167,865,667.06
所有者权益（或股东权益）合计||2,702,413,654.28|2,463,364,568.06
负债和所有者权益（或股东权益）总计||3,166,411,051.06|3,181,043,269.19
