page|115
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,850,529,957.39|1,763,881,283.90
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||54,850,197.08|24,886,598.57
收到其他与经营活动有关的现金|七、78|24,814,252.53|48,053,110.82
经营活动现金流入小计||1,930,194,407.00|1,836,820,993.29
购买商品、接受劳务支付的现金||1,012,510,664.40|875,861,295.67
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||473,523,722.51|454,820,801.23
支付的各项税费||29,384,710.49|10,019,060.37
page|116
支付其他与经营活动有关的现金|七、78|121,301,568.17|154,046,748.74
经营活动现金流出小计||1,636,720,665.57|1,494,747,906.01
经营活动产生的现金流量净额||293,473,741.43|342,073,087.28
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,498,866,393.80|769,555,600.00
取得投资收益收到的现金||6,667,242.52|3,374,292.82
处置固定资产、无形资产和其他长期资产收回的现金净额||2,931,224.73|28,183.22
处置子公司及其他营业单位收到的现金净额||3,216,704.76|
收到其他与投资活动有关的现金|||
投资活动现金流入小计||1,511,681,565.81|772,958,076.04
购建固定资产、无形资产和其他长期资产支付的现金||111,999,237.85|92,075,906.91
投资支付的现金||1,591,477,091.36|754,815,600.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,703,476,329.21|846,891,506.91
投资活动产生的现金流量净额||-191,794,763.40|-73,933,430.87
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||466,781,961.60|2,578,679.99
其中：子公司吸收少数股东投资收到的现金|||2,578,679.99
取得借款收到的现金||22,000,000.00|276,118,796.66
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||488,781,961.60|278,697,476.65
偿还债务支付的现金||91,900,000.00|388,283,796.66
分配股利、利润或偿付利息支付的现金||2,479,869.44|9,268,733.31
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|35,590,368.06|378,000.00
筹资活动现金流出小计||129,970,237.50|397,930,529.97
筹资活动产生的现金流量净额||358,811,724.10|-119,233,053.32
四、汇率变动对现金及现金等价物的影响||-17,721,505.54|-14,618,995.22
五、现金及现金等价物净增加额||442,769,196.59|134,287,607.87
加：期初现金及现金等价物余额||448,208,809.81|313,921,201.94
六、期末现金及现金等价物余额||890,978,006.40|448,208,809.81
