page|51
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||27,357,889.72|12,082,075.06
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|（六）33|1,242,133.10|29,301.18
经营活动现金流入小计||28,600,022.82|12,111,376.24
购买商品、接受劳务支付的现金||26,988,439.51|4,741,003.48
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||2,308,615.90|1,769,836.06
支付的各项税费||824,496.46|1,898,695.62
支付其他与经营活动有关|（六）33|2,486,359.09|1,933,414.16
page|52
的现金|||
经营活动现金流出小计||32,607,910.96|10,342,949.32
经营活动产生的现金流量净额||-4,007,888.14|1,768,426.92
二、投资活动产生的现金流量：|||
收回投资收到的现金||3,468,360.00|
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||5,829,779.61|
处置子公司及其他营业单位收到的现金净额|（六）34|895,976.76|
收到其他与投资活动有关的现金|||
投资活动现金流入小计||10,194,116.37|
购建固定资产、无形资产和其他长期资产支付的现金||147,050.00|
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||147,050.00|
投资活动产生的现金流量净额||10,047,066.37|0.00
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||1,950,000.00|
其中：子公司吸收少数股东投资收到的现金||1,950,000.00|
取得借款收到的现金|||
收到其他与筹资活动有关的现金||20,708,100.00|5,820,862.50
筹资活动现金流入小计||22,658,100.00|5,820,862.50
偿还债务支付的现金|||5,366,686.09
分配股利、利润或偿付利息支付的现金||1,299,714.42|1,359,313.54
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|（六）33|26,899,103.34|216,000.00
page|53
筹资活动现金流出小计||28,198,817.76|6,941,999.63
筹资活动产生的现金流量净额||-5,540,717.76|-1,121,137.13
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||498,460.47|647,289.79
加：期初现金及现金等价物余额||1,592,105.86|944,816.07
六、期末现金及现金等价物余额||2,090,566.33|1,592,105.86
