page|59
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,009,702,101.60|926,774,829.34
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
page|60
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||56,661,808.84|61,176,204.00
收到其他与经营活动有关的现金|76|6,458,978.01|16,163,812.00
经营活动现金流入小计||1,072,822,888.45|1,004,114,845.34
购买商品、接受劳务支付的现金||653,775,633.02|655,815,728.06
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||177,679,752.39|169,653,490.83
支付的各项税费||36,235,221.40|36,582,616.15
支付其他与经营活动有关的现金|76|112,562,608.56|84,120,157.36
经营活动现金流出小计||980,253,215.37|946,171,992.40
经营活动产生的现金流量净额||92,569,673.08|57,942,852.94
二、投资活动产生的现金流量：|||
收回投资收到的现金||220,000,000.00|525,000,000.00
取得投资收益收到的现金||5,203,056.04|6,692,909.19
处置固定资产、无形资产和其他长期资产收回的现金净额||2,533,600.75|1,490,388.77
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|76|11,591,940.00|47,747,153.09
投资活动现金流入小计||239,328,596.79|580,930,451.05
购建固定资产、无形资产和其他长期资产支付的现金||115,928,779.74|160,111,312.44
投资支付的现金||220,000,000.00|365,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||29,736,779.99|75,349,401.41
支付其他与投资活动有关的现金|76|12,996,599.09|
投资活动现金流出小计||378,662,158.82|600,460,713.85
投资活动产生的现金流量净额||-139,333,562.03|-19,530,262.80
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
page|61
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||352,263,408.70|459,902,265.00
收到其他与筹资活动有关的现金|76|37,891,206.46|30,535,000.00
筹资活动现金流入小计||390,154,615.16|490,437,265.00
偿还债务支付的现金||296,550,148.18|407,334,962.18
分配股利、利润或偿付利息支付的现金||24,701,322.79|19,575,920.53
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|76|40,354,736.64|52,891,206.46
筹资活动现金流出小计||361,606,207.61|479,802,089.17
筹资活动产生的现金流量净额||28,548,407.55|10,635,175.83
四、汇率变动对现金及现金等价物的影响||3,504,794.64|12,250,573.72
五、现金及现金等价物净增加额||-14,710,686.76|61,298,339.69
加：期初现金及现金等价物余额||192,645,230.30|131,346,890.61
六、期末现金及现金等价物余额||177,934,543.54|192,645,230.30
