page|87
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||973,746,808.87|1,087,210,161.92
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|十七（77）|12,956,710.57|24,862,540.63
经营活动现金流入小计||986,703,519.44|1,112,072,702.55
购买商品、接受劳务支付的现金||742,877,617.39|989,942,344.78
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的||98,263,081.66|95,062,641.96
page|88
现金|||
支付的各项税费||79,605,747.28|119,319,709.18
支付其他与经营活动有关的现金|十七（77）|158,966,068.37|222,608,348.03
经营活动现金流出小计||1,079,712,514.70|1,426,933,043.95
经 营 活动 产生 的 现金 流量净额||-93,008,995.26|-314,860,341.40
二、投资活动产生的现金流量：|||
收回投资收到的现金||15,152,508.23|137,749,800.00
取得投资收益收到的现金||177,484.93|691,823.90
处置固定资产、无形资产和其他长期资产收回的现金净额||3,484,865.98|155,417,325.20
处置子公司及其他营业单位收到的现金净额||43,000,000.00|246,475,763.85
收到其他与投资活动有关的现金|十七（77）||5,142,357.66
投资活动现金流入小计||61,814,859.14|545,477,070.61
购建固定资产、无形资产和其他长期资产支付的现金||10,205,549.21|31,286,800.84
投资支付的现金||27,997,577.87|11,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||13,487,291.87|
支付其他与投资活动有关的现金|十七（77）||31,668,251.43
投资活动现金流出小计||51,690,418.95|73,955,052.27
投 资 活动 产生 的 现金 流量净额||10,124,440.19|471,522,018.34
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||212,670,504.86|72,000,000.00
收到其他与筹资活动有关的现金|十七（77）|4,406,481.58|2,127,559.36
筹资活动现金流入小计||217,076,986.44|74,127,559.36
偿还债务支付的现金||183,000,000.00|509,000,000.00
分配股利、利润或偿付利息支付的现金||15,811,150.19|23,083,954.23
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|十七（77）|40,000,000.00|
筹资活动现金流出小计||238,811,150.19|532,083,954.23
筹 资 活动 产生 的 现金 流量净额||-21,734,163.75|-457,956,394.87
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-104,618,718.82|-301,294,717.93
page|89
加：期初现金及现金等价物余额||188,579,540.28|489,874,258.21
六、期末现金及现金等价物余额||83,960,821.46|188,579,540.28
