page|79
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|七（1）|129,650,893.58|196,064,260.28
结算备付金|||
拆出资金|||
交易性金融资产|七（2）|1,931,600.00|
以公 允价值计量且 其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据|七（4）|1,132,360.00|55,300,206.00
应收账款|七（5）|89,035,616.41|74,927,181.45
应收款项融资|||
预付款项|七（7）|45,957,812.02|62,158,653.98
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七（8）|60,877,952.77|122,925,512.03
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七（9）|278,587,018.34|375,354,645.37
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七（13）|32,836,263.35|37,568,222.07
流动资产合计||640,009,516.47|924,298,681.18
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||6,349,540.00
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资|七（17）|251,649,228.12|244,429,410.50
其他权益工具投资|||
其他非流动金融资产|七（19）|6,000,000.00|
投资性房地产|||
固定资产|七（20）|206,028,999.16|219,870,001.72
在建工程|七（21）|6,247,042.12|6,958,792.67
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七（25）|26,773,201.07|28,177,686.45
page|80
开发支出|||
商誉|||
长期待摊费用|七（28）|317,165.06|11,014,393.99
递延所得税资产|七（29）|44,596,842.22|23,077,108.68
其他非流动资产|||
非流动资产合计||541,612,477.75|539,876,934.01
资产总计||1,181,621,994.22|1,464,175,615.19
流动负债：|||
短期借款|七（31）|150,670,504.86|12,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公 允价值计量且 其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|七（34）|5,738,677.89|
应付账款|七（35）|65,912,030.70|89,131,617.14
预收款项|七（36）|126,010,023.43|104,896,874.37
合同负债|||
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七（38）|21,193,928.25|23,923,957.44
应交税费|七（39）|20,395,268.14|65,980,835.20
其他应付款|七（40）|53,568,786.70|54,265,987.30
其中：应付利息||461,968.18|150,112.22
应付股利||11,479,660.78|11,479,660.78
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七（42）|30,000,000.00|239,000,000.00
其他流动负债|||
流动负债合计||473,489,219.97|589,199,271.45
非流动负债：|||
保险合同准备金|||
长期借款|七（44）|100,000,000.00|
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|七（50）|10,625,223.47|12,148,650.13
递延所得税负债|七（29）|10,737,663.70|10,737,663.70
其他非流动负债|七（51）|53,000,000.00|53,000,000.00
非流动负债合计||174,362,887.17|75,886,313.83
page|81
负债合计||647,852,107.14|665,085,585.28
所有者权益（或股东权益）：|||
实收资本（或股本）|七（52）|448,200,000.00|448,200,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七（54）|127,486,054.67|127,486,054.67
减：库存股|||
其他综合收益|七（56）|-2,217,514.70|-2,153,475.67
专项储备|||
盈余公积|七（58）|131,272,609.98|131,272,609.98
一般风险准备|||
未分配利润|七（59）|-174,038,971.80|93,623,281.50
归属 于母公司所有 者权益（或股东权益）合计||530,702,178.15|798,428,470.48
少数股东权益||3,067,708.93|661,559.43
所 有 者 权 益 （ 或 股 东 权益）合计||533,769,887.08|799,090,029.91
负债和所有者权益（或股东权益）总计||1,181,621,994.22|1,464,175,615.19
