page|87
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||14,295,983,978.54|17,192,103,358.67
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||359,771,970.30|164,388,650.46
收到其他与经营活动有关的现金||573,472,811.65|760,330,018.36
经营活动现金流入小计||15,229,228,760.49|18,116,822,027.49
购买商品、接受劳务支付的现金||8,554,749,549.81|7,888,834,079.06
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||2,526,635,101.73|2,409,863,321.57
支付的各项税费||415,381,940.73|482,996,966.04
支付其他与经营活动有关的现金||337,842,121.17|265,074,909.72
经营活动现金流出小计||11,834,608,713.44|11,046,769,276.39
经营活动产生的现金流量净额||3,394,620,047.05|7,070,052,751.10
二、投资活动产生的现金流量：|||
page|88
收回投资收到的现金||63,291,082.59|50,292,872.87
取得投资收益收到的现金||720,653,456.65|596,990,263.56
处置固定资产、无形资产和其他长期资产收回的现金净额||91,886,420.86|296,452,418.28
处置子公司及其他营业单位收到的现金净额|||7,849,596.32
收到其他与投资活动有关的现金|||
投资活动现金流入小计||875,830,960.10|951,585,151.03
购建固定资产、无形资产和其他长期资产支付的现金||2,926,107,751.27|5,506,160,745.04
投资支付的现金||592,180,246.39|350,552,043.60
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||3,518,287,997.66|5,856,712,788.64
投资活动产生的现金流量净额||-2,642,457,037.56|-4,905,127,637.61
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||74,383,860.00|5,175,230,657.57
其中：子公司吸收少数股东投资收到的现金||74,383,860.00|86,030,670.00
取得借款收到的现金||7,245,201,092.67|4,515,532,054.80
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||7,319,584,952.67|9,690,762,712.37
偿还债务支付的现金||7,010,230,988.88|8,589,198,899.82
分配股利、利润或偿付利息支付的现金||1,919,093,450.57|1,364,539,115.87
其中：子公司支付给少数股东的股利、利润||285,375,464.94|244,806,723.62
支付其他与筹资活动有关的现金||474,124,535.77|779,954,862.65
筹资活动现金流出小计||9,403,448,975.22|10,733,692,878.34
筹资活动产生的现金流量净额||-2,083,864,022.55|-1,042,930,165.97
四、汇率变动对现金及现金等价物的影响||-15,649,001.39|-171,532,162.53
五、现金及现金等价物净增加额||-1,347,350,014.45|950,462,784.99
加：期初现金及现金等价物余额||4,869,962,525.66|3,919,499,740.67
六、期末现金及现金等价物余额||3,522,612,511.21|4,869,962,525.66
