page|86
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||877,828,081.10|957,157,087.70
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||300,221.18|3,558,555.00
收到其他与经营活动有关的现金||47,903,621.82|31,821,676.85
经营活动现金流入小计||926,031,924.10|992,537,319.55
购买商品、接受劳务支付的现金||342,503,513.86|345,266,550.57
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||208,373,131.91|194,620,429.33
支付的各项税费||92,592,230.79|85,535,236.71
支付其他与经营活动有关的现金||31,830,557.60|41,604,371.17
经营活动现金流出小计||675,299,434.16|667,026,587.78
page|87
经营活动产生的现金流量净额||250,732,489.94|325,510,731.77
二、投资活动产生的现金流量：|||
收回投资收到的现金||782,222,665.74|3,677,874,375.69
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||3,659,187.90|111,177.81
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||785,881,853.64|3,677,985,553.50
购建固定资产、无形资产和其他长期资产支付的现金||62,719,172.61|113,516,745.39
投资支付的现金||778,356,548.44|2,972,512,016.89
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||390,000,000.00|
投资活动现金流出小计||1,231,075,721.05|3,086,028,762.28
投资活动产生的现金流量净额||-445,193,867.41|591,956,791.22
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||10,000,000.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||10,000,000.00|
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||139,212,844.35|153,857,353.70
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||15,079,590.00|20,097,900.00
筹资活动现金流出小计||154,292,434.35|173,955,253.70
筹资活动产生的现金流量净额||-144,292,434.35|-173,955,253.70
四、汇率变动对现金及现金等价物的影响||-1,860.56|-83,580.63
五、现金及现金等价物净增加额||-338,755,672.38|743,428,688.66
加：期初现金及现金等价物余额||1,243,913,889.26|500,485,200.60
六、期末现金及现金等价物余额||905,158,216.88|1,243,913,889.26
