page|86
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|385,729,229.60|410,375,125.05
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
page|87
代理买卖证券收到的现金净额||
收到的税费返还|42,703.35|1,690,385.26
收到其他与经营活动有关的现金|9,393,781.70|8,550,033.41
经营活动现金流入小计|395,165,714.65|420,615,543.72
购买商品、接受劳务支付的现金|187,692,329.95|257,238,316.61
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|52,610,329.55|46,616,049.04
支付的各项税费|14,837,280.34|15,270,137.98
支付其他与经营活动有关的现金|57,546,893.60|57,934,533.41
经营活动现金流出小计|312,686,833.44|377,059,037.04
经营活动产生的现金流量净额|82,478,881.21|43,556,506.68
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金|7,051,906.13|5,607,506.86
处置固定资产、无形资产和其他长期资产收回的现金净额|31,000.00|4,003,095.00
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|723,273,123.00|260,000,000.00
投资活动现金流入小计|730,356,029.13|269,610,601.86
购建固定资产、无形资产和其他长期资产支付的现金|9,627,317.47|5,843,270.64
投资支付的现金|10,000,000.00|
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|834,136,017.56|230,000,000.00
投资活动现金流出小计|853,763,335.03|235,843,270.64
投资活动产生的现金流量净额|-123,407,305.90|33,767,331.22
page|88
三、筹资活动产生的现金流量：||
吸收投资收到的现金|1,875,000.00|4,915,000.00
其中：子公司吸收少数股东投资收到的现金|1,875,000.00|4,915,000.00
取得借款收到的现金||
收到其他与筹资活动有关的现金||7,680,000.00
筹资活动现金流入小计|1,875,000.00|12,595,000.00
偿还债务支付的现金||
分配股利、利润或偿付利息支付的现金|9,801,750.00|9,335,000.00
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金||
筹资活动现金流出小计|9,801,750.00|9,335,000.00
筹资活动产生的现金流量净额|-7,926,750.00|3,260,000.00
四、汇率变动对现金及现金等价物的影响||
五、现金及现金等价物净增加额|-48,855,174.69|80,583,837.90
加：期初现金及现金等价物余额|173,570,595.57|92,986,757.67
六、期末现金及现金等价物余额|124,715,420.88|173,570,595.57
