page|100
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|1,905,835,621.56|1,755,613,503.86
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|33,180,181.07|56,542,507.22
收到其他与经营活动有关的现金|24,450,363.60|26,679,293.20
经营活动现金流入小计|1,963,466,166.23|1,838,835,304.28
购买商品、接受劳务支付的现金|1,533,213,382.02|1,352,477,390.65
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|267,804,265.51|245,970,944.56
支付的各项税费|64,557,987.29|60,983,898.93
支付其他与经营活动有关的现金|32,777,620.24|43,094,606.77
经营活动现金流出小计|1,898,353,255.06|1,702,526,840.91
page|101
经营活动产生的现金流量净额|65,112,911.17|136,308,463.37
二、投资活动产生的现金流量：||
收回投资收到的现金|5,000,000.00|6,000,000.00
取得投资收益收到的现金|41,478,385.79|37,266,458.59
处置固定资产、无形资产和其他长期资产收回的现金净额|48,663.32|20,602.90
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|220,661,257.06|241,624,808.15
投资活动现金流入小计|267,188,306.17|284,911,869.64
购建固定资产、无形资产和其他长期资产支付的现金|181,012,361.98|110,978,294.12
投资支付的现金||1.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||30,000,000.00
投资活动现金流出小计|181,012,361.98|140,978,295.12
投资活动产生的现金流量净额|86,175,944.19|143,933,574.52
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|19,500,000.00|38,685,636.00
收到其他与筹资活动有关的现金|93,137,901.86|124,672,102.85
筹资活动现金流入小计|112,637,901.86|163,357,738.85
偿还债务支付的现金||121,980,648.00
分配股利、利润或偿付利息支付的现金|1,544,009.24|101,913,889.84
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|277,317,731.43|93,180,489.74
筹资活动现金流出小计|278,861,740.67|317,075,027.58
筹资活动产生的现金流量净额|-166,223,838.81|-153,717,288.73
四、汇率变动对现金及现金等价物的影响|-1,302,698.54|-3,766,344.46
page|102
五、现金及现金等价物净增加额|-16,237,681.99|122,758,404.70
加：期初现金及现金等价物余额|354,859,040.68|232,100,635.98
六、期末现金及现金等价物余额|338,621,358.69|354,859,040.68
