page|81
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||19,269,891,002.83|18,048,132,117.50
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||301,716,214.36|93,987,394.87
收到其他与经营活动有关的现金|七、78|222,435,686.74|49,886,838.96
经营活动现金流入小计||19,794,042,903.93|18,192,006,351.33
page|82
购买商品、接受劳务支付的现金||15,103,722,098.25|14,805,566,770.92
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,595,875,137.99|1,527,826,003.52
支付的各项税费||361,275,575.48|370,402,084.74
支付其他与经营活动有关的现金|七、78|573,129,933.98|497,206,210.85
经营活动现金流出小计||17,634,002,745.70|17,201,001,070.03
经营活动产生的现金流量净额||2,160,040,158.23|991,005,281.30
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,956,435,767.56|490,092,724.16
取得投资收益收到的现金||342,569,415.01|68,499,138.90
处置固定资产、无形资产和其他长期资产收回的现金净额||6,344,240.55|21,090,227.32
处置子公司及其他营业单位收到的现金净额||60,310,140.09|
收到其他与投资活动有关的现金|七、78|36,636,293.85|31,456,688.05
投资活动现金流入小计||2,402,295,857.06|611,138,778.43
购建固定资产、无形资产和其他长期资产支付的现金||346,780,798.01|183,792,087.13
投资支付的现金||624,481,466.21|87,961,310.33
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||31,631,242.58|8,082,080.64
支付其他与投资活动有关的现金|七、78|191,849,534.30|
投资活动现金流出小计||1,194,743,041.10|279,835,478.10
投资活动产生的现金流量净额||1,207,552,815.96|331,303,300.33
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||5,215,371.93
其中：子公司吸收少数股东投资收到的现金|||5,215,371.93
取得借款收到的现金||3,018,596,078.97|4,694,769,032.60
收到其他与筹资活动有关的现金|七、78|806,815,345.41|269,043,102.23
page|83
筹资活动现金流入小计||3,825,411,424.38|4,969,027,506.76
偿还债务支付的现金||4,770,848,888.37|4,546,261,308.21
分配股利、利润或偿付利息支付的现金||609,524,674.09|694,900,868.88
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|229,734,629.83|435,444,401.28
筹资活动现金流出小计||5,610,108,192.29|5,676,606,578.37
筹资活动产生的现金流量净额||-1,784,696,767.91|-707,579,071.61
四、汇率变动对现金及现金等价物的影响||-156,278,309.38|61,357,193.54
七、现金及现金等价物净增加额||1,426,617,896.90|676,086,703.56
加：期初现金及现金等价物余额||3,554,062,108.79|2,877,975,405.23
六、期末现金及现金等价物余额||4,980,680,005.69|3,554,062,108.79
