page|82
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||4,483,661,729.37|4,352,118,993.36
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||38,404,644.48|63,838,912.21
收到其他与经营活动有关的现金||31,090,452.02|18,728,098.30
经营活动现金流入小计||4,553,156,825.87|4,434,686,003.87
购买商品、接受劳务支付的现金||3,391,221,932.28|3,450,590,933.83
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
page|83
支付保单红利的现金|||
支付给职工及为职工支付的现金||252,884,148.55|254,519,943.32
支付的各项税费||46,274,101.58|93,600,867.78
支付其他与经营活动有关的现金||155,603,897.60|226,892,671.30
经营活动现金流出小计||3,845,984,080.01|4,025,604,416.23
经营活动产生的现金流量净额||707,172,745.86|409,081,587.64
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||20,947,410.85|16,364,571.84
处置固定资产、无形资产和其他长期资产收回的现金净额||1,300,937.36|16,640.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||1,000,000.00
投资活动现金流入小计||22,248,348.21|17,381,211.84
购建固定资产、无形资产和其他长期资产支付的现金||199,143,194.77|170,515,447.47
投资支付的现金|||2,500,000.00
质押贷款净增加额|||0.00
取得子公司及其他营业单位支付的现金净额|||147,246,171.33
支付其他与投资活动有关的现金|||
投资活动现金流出小计||199,143,194.77|320,261,618.80
投资活动产生的现金流量净额||-176,894,846.56|-302,880,406.96
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||564,974,665.77|1,038,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||564,974,665.77|1,038,000,000.00
偿还债务支付的现金||473,500,000.00|697,500,000.00
分配股利、利润或偿付利息支付的现金||435,524,050.55|143,264,186.32
其中：子公司支付给少数股东的股利、利润||20,711,604.57|
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||909,024,050.55|840,764,186.32
筹资活动产生的现金流量净额||-344,049,384.78|197,235,813.68
四、汇率变动对现金及现金等价物的影响||-917,428.48|-1,466,536.04
五、现金及现金等价物净增加额||185,311,086.04|301,970,458.32
加：期初现金及现金等价物余额||579,176,823.64|277,206,365.32
六、期末现金及现金等价物余额||764,487,909.68|579,176,823.64
