page|84
项目|附注|2019 年度|2018 年度
一、营业总收入||1,336,814,679.10|1,034,035,918.46
page|85
其中：营业收入|七、59|1,336,814,679.10|1,034,035,918.46
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,177,773,409.09|905,536,718.39
其中：营业成本|七、59|927,728,680.09|740,001,749.65
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、60|10,332,834.87|5,160,951.74
销售费用|七、61|29,664,517.40|19,691,659.69
管理费用|七、62|108,851,290.42|70,661,901.64
研发费用|七、63|41,786,625.27|33,290,375.01
财务费用|七、64|59,409,461.04|36,730,080.66
其中：利息费用||55,641,656.03|31,780,884.97
利息收入||1,449,162.12|3,490,381.48
加：其他收益|七、65|14,350,524.15|12,401,861.68
投资收益（损失以“－”号填列）|七、66|16,079,647.61|3,035,022.31
其中：对联营企业和合营企业的投资收益||11,653,622.72|3,035,022.31
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、68|162,400.00|-162,400.00
信用减值损失（损失以“-”号填列）|七、69|-13,597,685.57|
资产减值损失（损失以“-”号填列）|七、70|-3,570,293.36|-22,033,496.28
资产处置收益（损失以“－”号填列）|七、71|-286,934.74|77,792.10
三、营业利润（亏损以“－”号填列）||172,178,928.10|121,817,979.88
加：营业外收入|七、72|785,293.32|2,594,871.03
减：营业外支出|七、73|701,761.00|1,094,832.32
四、利润总额（亏损总额以“－”号填列）||172,262,460.42|123,318,018.59
减：所得税费用|七、74|24,137,737.29|16,264,411.55
五、净利润（净亏损以“－”号填列）||148,124,723.13|107,053,607.04
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||148,124,723.13|107,053,607.04
page|86
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||111,105,984.85|92,637,780.18
2.少数股东损益（净亏损以“-”号填列）||37,018,738.28|14,415,826.86
六、其他综合收益的税后净额||-1,700,000.00|
（一）归属母公司所有者的其他综合收益的税后净额||-1,700,000.00|
1．不能重分类进损益的其他综合收益||-1,700,000.00|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-1,700,000.00|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||146,424,723.13|107,053,607.04
（一）归属于母公司所有者的综合收益总额||109,405,984.85|92,637,780.18
（二）归属于少数股东的综合收益总额||37,018,738.28|14,415,826.86
八、每股收益：|||
（一）基本每股收益(元/股)||0.77|0.65
（二）稀释每股收益(元/股)||0.77|0.65
