page|86
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||844,927,881.86|737,666,409.96
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||7,107,503.32|14,395,044.59
page|87
收到其他与经营活动有关的现金||92,177,691.31|77,590,292.49
经营活动现金流入小计||944,213,076.49|829,651,747.04
购买商品、接受劳务支付的现金||526,938,357.42|739,356,161.48
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||267,140,473.02|141,120,440.35
支付的各项税费||76,005,191.61|78,753,232.05
支付其他与经营活动有关的现金||196,123,440.91|140,202,881.22
经营活动现金流出小计||1,066,207,462.96|1,099,432,715.10
经营活动产生的现金流量净额||-121,994,386.47|-269,780,968.06
二、投资活动产生的现金流量：|||
收回投资收到的现金||789,158,871.65|1,552,886,236.68
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||66,898.46|7,352.30
处置子公司及其他营业单位收到的现金净额|||9,750,000.00
收到其他与投资活动有关的现金|||
投资活动现金流入小计||789,225,770.11|1,562,643,588.98
购建固定资产、无形资产和其他长期资产支付的现金||116,790,814.87|93,956,310.28
投资支付的现金||888,176,400.00|1,398,236,335.50
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||55,823,267.50|33,449,247.51
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,060,790,482.37|1,525,641,893.29
投资活动产生的现金流量净额||-271,564,712.26|37,001,695.69
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||12,540,000.00|654,787,294.30
其中：子公司吸收少数股东投资收到的现金||12,540,000.00|1,672,900.00
取得借款收到的现金||698,000,000.00|
收到其他与筹资活动有关的现金||15,683,147.97|32,861,415.53
筹资活动现金流入小计||726,223,147.97|687,648,709.83
偿还债务支付的现金||57,700,000.00|400,000.00
分配股利、利润或偿付利息支付的现金||65,211,540.86|105,630,229.71
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||48,287,453.71|12,806,401.62
page|88
筹资活动现金流出小计||171,198,994.57|118,836,631.33
筹资活动产生的现金流量净额||555,024,153.40|568,812,078.50
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||161,465,054.67|336,032,806.13
加：期初现金及现金等价物余额||524,466,351.59|188,433,545.46
六、期末现金及现金等价物余额||685,931,406.26|524,466,351.59
