page|87
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|附注七、1|694,051,925.91|293,567,111.02
结算备付金|||
拆出资金|||
交易性金融资产|附注七、2|20,000,000.00|51,000,000.00
衍生金融资产|||
应收票据|附注七、4|52,028,177.28|56,322,776.00
应收账款|附注七、5|1,117,174,569.33|2,207,509,474.16
应收款项融资|附注七、6|8,622,344.03|129,150.00
预付款项|附注七、7|13,048,570.50|12,341,827.57
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|附注七、8|125,810,779.60|44,993,192.71
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|附注七、9|13,346,521.49|36,630,372.10
合同资产|附注七、10|1,718,381,790.41|
持有待售资产|||
page|88
一年内到期的非流动资产|附注七、12|38,826,128.80|89,307,379.37
其他流动资产|附注七、13|93,544,746.55|43,389,734.91
流动资产合计||3,894,835,553.90|2,835,191,017.84
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|附注七、16|107,677,536.69|167,197,457.32
长期股权投资|附注七、17|175,044,730.96|94,703,756.56
其他权益工具投资|||
其他非流动金融资产|附注七、19|128,952.50|128,952.50
投资性房地产|附注七、20|45,718,212.37|35,154,134.05
固定资产|附注七、21|407,445,000.42|438,968,675.27
在建工程|附注七、22|65,369,209.77|283,233.28
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|附注七、26|305,227,672.26|101,857,407.88
开发支出|||
商誉|附注七、28|138,306,931.12|147,770,334.41
长期待摊费用|附注七、29|2,515,290.72|2,474,680.06
递延所得税资产|附注七、30|73,699,195.33|88,742,427.93
其他非流动资产|附注七、31|56,182,564.19|80,729,407.39
非流动资产合计||1,377,315,296.33|1,158,010,466.65
资产总计||5,272,150,850.23|3,993,201,484.49
流动负债：|||
短期借款|附注七、32|759,930,381.18|447,803,976.69
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|附注七、35|96,239,817.57|156,783,310.64
应付账款|附注七、36|1,897,519,885.92|1,621,069,068.75
page|89
预收款项|附注七、37|2,424,803.38|25,734,715.30
合同负债|附注七、38|57,093,380.24|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|附注七、39|39,842,557.43|38,141,689.01
应交税费|附注七、40|5,450,894.72|19,226,336.30
其他应付款|附注七、41|87,055,940.89|70,268,358.68
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|附注七、43|31,005,197.64|123,749,595.16
其他流动负债|附注七、44|213,139,957.65|169,598,944.74
流动负债合计||3,189,702,816.62|2,672,375,995.27
非流动负债：|||
保险合同准备金|||
长期借款|附注七、45|377,790,000.00|50,500,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|附注七、48|76,985,302.05|94,933,803.75
长期应付职工薪酬|||
预计负债|||
递延收益|||910,000.00
递延所得税负债|附注七、30|1,104,891.99|1,099,689.16
其他非流动负债|||
非流动负债合计||455,880,194.04|147,443,492.91
负债合计||3,645,583,010.66|2,819,819,488.18
所有者权益（或股东权益）：|||
实收资本（或股本）|附注七、53|610,439,625.00|547,560,000.00
其他权益工具|||
其中：优先股|||
永续债|||
page|90
资本公积|附注七、55|272,836,689.27|85,139,178.26
减：库存股|附注七、56|39,295,000.00|
其他综合收益|||
专项储备|||
盈余公积|附注七、59|63,317,927.42|45,762,009.17
一般风险准备|||
未分配利润|附注七、60|685,660,656.67|465,836,772.18
归属于母公司所有者权益（或股东权益）合计||1,592,959,898.36|1,144,297,959.61
少数股东权益||33,607,941.21|29,084,036.70
所有者权益（或股东权益）合计||1,626,567,839.57|1,173,381,996.31
负债和所有者权益（或股东权益）总计||5,272,150,850.23|3,993,201,484.49
