page|97
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|384,842,849.41|362,851,198.64
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|5,835,620.45|1,475,469.54
收到其他与经营活动有关的现金|6,228,892.94|17,120,956.26
经营活动现金流入小计|396,907,362.80|381,447,624.44
购买商品、接受劳务支付的现金|209,534,634.90|178,858,344.79
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
page|98
支付给职工以及为职工支付的现金|87,201,164.18|60,347,363.12
支付的各项税费|26,265,262.65|25,937,562.63
支付其他与经营活动有关的现金|53,385,011.68|38,734,604.11
经营活动现金流出小计|376,386,073.41|303,877,874.65
经营活动产生的现金流量净额|20,521,289.39|77,569,749.79
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金||
处置固定资产、无形资产和其他长期资产收回的现金净额|180,206.20|145,568.07
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||5,879,211.24
投资活动现金流入小计|180,206.20|6,024,779.31
购建固定资产、无形资产和其他长期资产支付的现金|80,779,254.48|85,261,432.23
投资支付的现金|80,540,000.00|908,450.44
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|6,389,333.37|
投资活动现金流出小计|167,708,587.85|86,169,882.67
投资活动产生的现金流量净额|-167,528,381.65|-80,145,103.36
三、筹资活动产生的现金流量：||
吸收投资收到的现金|13,899,791.00|13,867,039.00
其中：子公司吸收少数股东投资收到的现金|13,899,791.00|1,832,500.00
取得借款收到的现金|210,980,000.00|208,630,000.00
发行债券收到的现金|332,161,320.75|
收到其他与筹资活动有关的现金|1,935,000.00|1,704,539.96
筹资活动现金流入小计|558,976,111.75|224,201,578.96
page|99
偿还债务支付的现金|276,123,293.13|142,382,643.51
分配股利、利润或偿付利息支付的现金|29,038,847.59|18,993,438.49
其中：子公司支付给少数股东的股利、利润|346,500.00|
支付其他与筹资活动有关的现金|26,489,143.53|2,218,070.27
筹资活动现金流出小计|331,651,284.25|163,594,152.27
筹资活动产生的现金流量净额|227,324,827.50|60,607,426.69
四、汇率变动对现金及现金等价物的影响|240,183.10|-62,067.39
五、现金及现金等价物净增加额|80,557,918.34|57,970,005.73
加：期初现金及现金等价物余额|86,641,788.24|28,671,782.51
六、期末现金及现金等价物余额|167,199,706.58|86,641,788.24
