page|96
项目|2021 年度|2020 年度
一、营业总收入|1,728,426,070.44|1,069,894,615.27
其中：营业收入|1,728,426,070.44|1,069,894,615.27
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|1,623,746,909.36|1,004,822,376.84
其中：营业成本|1,356,611,163.38|804,227,659.17
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|11,865,256.50|7,920,486.72
销售费用|38,459,366.16|30,557,979.93
管理费用|112,351,715.43|90,543,015.84
研发费用|97,404,231.58|62,061,515.29
财务费用|7,055,176.31|9,511,719.89
page|97
其中：利息费用|10,741,245.89|11,636,956.32
利息收入|4,520,361.03|2,592,581.38
加：其他收益|25,409,234.69|14,215,225.11
投资收益（损失以“－”号填列）|1,504,594.90|1,921,263.63
其中：对联营企业和合营企业的投资收益|-141,446.45|-313,482.60
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|25,561,413.31|-30,968,613.30
资产减值损失（损失以“-”号填列）|-70,745,212.10|-11,520,047.29
资产处置收益（损失以“-”号填列）|3,604.42|22,035.34
三、营业利润（亏损以“－”号填列）|86,412,796.30|38,742,101.92
加：营业外收入|545,683.69|8,170,296.72
减：营业外支出|6,710,036.32|756,909.77
四、利润总额（亏损总额以“－”号填列）|80,248,443.67|46,155,488.87
减：所得税费用|-23,215,305.32|5,820,996.58
五、净利润（净亏损以“－”号填列）|103,463,748.99|40,334,492.29
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|103,463,748.99|40,334,492.29
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|107,839,002.67|28,342,068.26
2.少数股东损益|-4,375,253.68|11,992,424.03
六、其他综合收益的税后净额||
归属母公司所有者的其他综合收益的税后净额||
page|98
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额||
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|103,463,748.99|40,334,492.29
归属于母公司所有者的综合收益总额|107,839,002.67|28,342,068.26
归属于少数股东的综合收益总额|-4,375,253.68|11,992,424.03
八、每股收益：||
（一）基本每股收益|0.24|0.06
（二）稀释每股收益|0.24|0.06
