page|83
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||407,763,766.45|323,965,924.74
收到的税费返还||20,622,128.77|10,864,801.29
收到其他与经营活动有关的||7,217,408.06|14,170,923.98
page|84
现金|||
经营活动现金流入小计||435,603,303.28|349,001,650.01
购买商品、接受劳务支付的现金||102,631,776.90|113,501,749.17
支付给职工及为职工支付的现金||23,853,812.92|18,483,212.38
支付的各项税费||44,862,778.24|42,464,840.39
支付其他与经营活动有关的现金||51,257,941.01|32,036,726.28
经营活动现金流出小计||222,606,309.07|206,486,528.22
经营活动产生的现金流量净额||212,996,994.21|142,515,121.79
二、投资活动产生的现金流量：|||
收回投资收到的现金||120,000,000.00|
取得投资收益收到的现金||1,025,315.07|
处置固定资产、无形资产和其他长期资产收回的现金净额|||1,799,465.90
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||121,025,315.07|1,799,465.90
购建固定资产、无形资产和其他长期资产支付的现金||36,823,499.10|29,930,573.68
投资支付的现金||363,960,000.00|
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||400,783,499.10|29,930,573.68
投资活动产生的现金流量净额||-279,758,184.03|-28,131,107.78
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||527,710,800.00|
取得借款收到的现金|||59,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||527,710,800.00|59,000,000.00
偿还债务支付的现金||9,900,000.00|117,200,000.00
分配股利、利润或偿付利息支付的现金||80,083,554.07|2,927,702.40
支付其他与筹资活动有关的现金||23,647,711.99|18,011,637.31
page|85
筹资活动现金流出小计||113,631,266.06|138,139,339.71
筹资活动产生的现金流量净额||414,079,533.94|-79,139,339.71
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||347,318,344.12|35,244,674.30
加：期初现金及现金等价物余额||47,490,929.00|12,246,254.70
六、期末现金及现金等价物余额||394,809,273.12|47,490,929.00
