page|153
项目|附注|2021 年度|2020 年度
一、营业总收入||4,024,840,878.58|1,594,896,563.71
其中：营业收入|七、61|4,024,840,878.58|1,594,896,563.71
二、营业总成本||4,728,259,847.90|3,307,229,015.83
其中：营业成本|七、61|1,244,539,578.85|372,531,315.44
税金及附加|七、62|7,066,701.47|7,720,723.16
销售费用|七、63|734,562,684.12|687,970,918.08
管理费用|七、64|641,986,006.73|439,796,769.56
研发费用|七、65|2,068,739,301.43|1,778,022,998.63
财务费用|七、66|31,365,575.30|21,186,290.96
其中：利息费用|七、66|16,052,610.99|26,311,978.22
利息收入|七、66|30,978,506.74|20,278,062.35
加：其他收益|七、67|91,891,184.31|18,454,780.22
投资收益（损失以“－”号填列）|七、68|-47,187,002.52|-5,621,281.37
其中：对联营企业和合营企业的投资收益||-48,463,495.67|-3,805,232.03
公允价值变动收益（损失以“－”号填列）|七、70|112,932,821.38|46,041,869.09
信用减值损失（损失以“-”号填列）|七、71|342,010.44|-254,733.11
资产减值损失（损失以“-”号填列）|七、72|-13,647,467.60|-4,227,129.84
资产处置收益（损失以“－”号填列）|七、73|812,916.93|1,856,958.28
三、营业利润（亏损以“－”号填列）||-558,274,506.38|-1,656,081,988.85
加：营业外收入|七、74|79,567.71|38,721,476.92
减：营业外支出|七、75|36,805,522.30|55,068,741.61
四、利润总额（亏损总额以“－”号填列）||-595,000,460.97|-1,672,429,253.54
减：所得税费用|七、76|135,533,455.78|-3,821,933.78
五、净利润（净亏损以“－”号填列）||-730,533,916.75|-1,668,607,319.76
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-730,533,916.75|-1,668,607,319.76
2.终止经营净利润（净亏损以“－”号填列）||-|-
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-720,909,747.05|-1,668,606,831.68
2.少数股东损益（净亏损以“-”号填列）||-9,624,169.70|-488.08
六、其他综合收益的税后净额|七、77|9,601,646.44|-21,928,417.32
page|154
（一）归属母公司所有者的其他综合收益的税后净额||9,601,646.44|-21,928,417.32
1．不能重分类进损益的其他综合收益||19,454,302.40|-
（1）重新计量设定受益计划变动额||-|-
（2）权益法下不能转损益的其他综合收益||-|-
（3）其他权益工具投资公允价值变动||19,454,302.40|-
（4）企业自身信用风险公允价值变动||-|-
2．将重分类进损益的其他综合收益||-9,852,655.96|-21,928,417.32
（1）权益法下可转损益的其他综合收益||-|-
（2）其他债权投资公允价值变动||-|-
（3）金融资产重分类计入其他综合收益的金额||-|-
（4）其他债权投资信用减值准备||-|-
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-9,852,655.96|-21,928,417.32
（二）归属于少数股东的其他综合收益的税后净额||-|-
七、综合收益总额||-720,932,270.31|-1,690,535,737.08
（一）归属于母公司所有者的综合收益总额||-711,308,100.61|-1,690,535,249.00
（二）归属于少数股东的综合收益总额||-9,624,169.70|-488.08
八、每股收益：|||
（一）基本每股收益(元/股)||-0.81|-2.03
（二）稀释每股收益(元/股)||-0.81|-2.03
