page|105
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,691,376,880.24|2,263,333,944.34
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
page|106
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||114,051,238.16|76,522,766.59
收到其他与经营活动有关的现金||79,764,778.99|88,761,129.52
经营活动现金流入小计||2,885,192,897.39|2,428,617,840.45
购买商品、接受劳务支付的现金||2,206,641,456.08|1,508,709,324.79
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||193,046,044.31|179,084,866.13
支付的各项税费||118,023,177.43|112,370,502.13
支付其他与经营活动有关的现金||123,994,041.67|108,677,283.21
经营活动现金流出小计||2,641,704,719.49|1,908,841,976.26
经营活动产生的现金流量净额||243,488,177.90|519,775,864.19
二、投资活动产生的现金流量：|||
收回投资收到的现金||5,093,467,502.74|3,483,186,832.83
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||1,411,065.37|2,193,317.73
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||193,492,489.05|12,142,774.53
投资活动现金流入小计||5,288,371,057.16|3,497,522,925.09
购建固定资产、无形资产和其他长期资产支付的现金||142,653,677.75|98,581,466.82
投资支付的现金||5,869,700,000.00|2,952,600,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||186,511,065.16|
投资活动现金流出小计||6,198,864,742.91|3,051,181,466.82
投资活动产生的现金流量净额||-910,493,685.75|446,341,458.27
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||67,385,141.59|196,311,592.05
其中：子公司支付给少数股东的股利、利|||
page|107
润|||
支付其他与筹资活动有关的现金||165,425,524.41|4,200,000.00
筹资活动现金流出小计||232,810,666.00|200,511,592.05
筹资活动产生的现金流量净额||-232,810,666.00|-200,511,592.05
四、汇率变动对现金及现金等价物的影响||-16,581,181.54|-31,000,630.77
五、现金及现金等价物净增加额||-916,397,355.39|734,605,099.64
加：期初现金及现金等价物余额||2,484,134,519.66|1,749,529,420.02
六、期末现金及现金等价物余额||1,567,737,164.27|2,484,134,519.66
