page|57
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金||3,401,543,430.74|1,607,236,902.38
结算备付金|||
拆出资金|||
交易性金融资产||2,350,685,840.84|2,591,386,680.29
衍生金融资产|||
应收票据|||
应收账款||29,107,706.91|32,153,801.76
应收款项融资||9,325,000.00|62,493,735.37
预付款项||6,651,018.01|23,501,225.97
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||15,382,907.74|13,710,361.92
其中：应收利息||37,748.16|57,260.65
应收股利|||
买入返售金融资产|||
存货||2,603,894,526.07|2,150,912,374.89
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||568,359.31|9,597,719.61
流动资产合计||8,417,158,789.62|6,490,992,802.19
非流动资产：|||
发放贷款和垫款||16,308,535.57|16,588,189.54
债权投资||31,781,543.00|432,282,090.95
其他债权投资|||
长期应收款|||
长期股权投资||19,380,483.57|15,179,004.55
其他权益工具投资||29,438,414.22|18,091,779.98
其他非流动金融资产||1,446,412,323.78|1,606,003,374.93
投资性房地产|||
固定资产||1,013,218,221.58|1,026,216,068.82
在建工程||489,269,188.42|96,846,677.64
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||171,865,288.52|129,301,223.35
开发支出|||
商誉|||
长期待摊费用||9,707,719.81|11,622,235.86
page|58
递延所得税资产||203,533,438.35|211,467,078.02
其他非流动资产||3,027,898.00|7,703,900.00
非流动资产合计||3,433,943,054.82|3,571,301,623.64
资产总计||11,851,101,844.44|10,062,294,425.83
流动负债：|||
短期借款||361,743,750.00|
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据||134,300,000.00|79,100,000.00
应付账款||389,707,385.18|197,313,607.77
预收款项|||1,304,031,193.33
合同负债||1,096,180,460.46|-
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||126,005,436.53|111,497,435.39
应交税费||495,340,138.86|455,324,456.16
其他应付款||724,937,412.82|630,451,224.90
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债||142,503,459.66|
流动负债合计||3,470,718,043.51|2,777,717,917.55
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债||3,554,083.19|
递延收益||6,000,000.00|7,000,000.00
递延所得税负债||103,489,317.92|71,308,901.76
其他非流动负债|||
非流动负债合计||113,043,401.11|78,308,901.76
负债合计||3,583,761,444.62|2,856,026,819.31
所有者权益（或股东权益）：|||
实收资本（或股本）||1,254,500,000.00|1,254,500,000.00
其他权益工具|||
其中：优先股|||
page|59
永续债|||
资本公积||716,746,782.16|716,746,782.16
减：库存股|||
其他综合收益||21,628,810.67|13,118,834.99
专项储备|||
盈余公积||627,250,000.00|613,674,971.18
一般风险准备|||
未分配利润||5,647,214,806.99|4,608,227,018.19
归属于母公司所有者权益（或股东权益）合计||8,267,340,399.82|7,206,267,606.52
少数股东权益|||
所有者权益（或股东权益）合计||8,267,340,399.82|7,206,267,606.52
负债和所有者权益（或股东权益）总计||11,851,101,844.44|10,062,294,425.83
