page|74
项目|附注|2020 年度|2019 年度
一、营业总收入||3,680,489,209.84|3,035,644,942.74
其中：营业收入||3,680,489,209.84|3,035,644,942.74
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||3,376,720,974.89|2,850,429,328.97
其中：营业成本||2,833,835,016.62|2,391,572,156.81
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||17,864,553.23|13,097,739.72
销售费用||166,903,661.75|141,427,475.64
管理费用||162,649,440.93|133,711,726.61
研发费用||150,793,347.22|136,617,649.75
财务费用||44,674,955.14|34,002,580.44
其中：利息费用||45,529,890.90|43,759,892.10
利息收入||6,036,409.59|9,508,493.41
加：其他收益||11,710,256.35|18,099,909.11
投资收益（损失以“－”号填列）|||
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”|||
page|75
号填列）|||
公允价值变动收益（损失以“－”号填列）||3,424.50|70,131.97
信用减值损失（损失以“-”号填列）||-26,039,794.41|-3,604,871.46
资产减值损失（损失以“-”号填列）||-1,617,155.16|-1,503,849.82
资产处置收益（损失以“－”号填列）||203,657.46|-836,446.71
三、营业利润（亏损以“－”号填列）||288,028,623.69|197,440,486.86
加：营业外收入||699,795.97|316,879.53
减：营业外支出||507,381.07|1,577,263.41
四、利润总额（亏损总额以“－”号填列）||288,221,038.59|196,180,102.98
减：所得税费用||31,168,799.75|15,912,797.72
五、净利润（净亏损以“－”号填列）||257,052,238.84|180,267,305.26
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||257,052,238.84|180,267,305.26
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||257,692,577.04|183,225,873.97
2.少数股东损益（净亏损以“-”号填列）||-640,338.20|-2,958,568.71
六、其他综合收益的税后净额||-477,997.39|372,879.22
（一）归属母公司所有者的其他综合收益的税后净额||1,310,298.30|19,176.98
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||1,310,298.30|19,176.98
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||1,310,298.30|19,176.98
page|76
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-1,788,295.69|353,702.24
七、综合收益总额||256,574,241.45|180,640,184.48
（一）归属于母公司所有者的综合收益总额||259,002,875.34|183,245,050.95
（二）归属于少数股东的综合收益总额||-2,428,633.89|-2,604,866.47
八、每股收益：|||
（一）基本每股收益(元/股)||0.75|0.80
（二）稀释每股收益(元/股)||0.75|0.80
