page|66
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||11,700,785,284.37|12,978,774,303.95
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||25,317,695.39|38,840,085.13
收到其他与经营活动有关的现金||2,977,426,431.90|4,963,333,667.53
经营活动现金流入小计||14,703,529,411.66|17,980,948,056.61
购买商品、接受劳务支付的现金||8,661,362,583.55|9,910,014,505.88
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||809,057,884.57|744,260,267.09
支付的各项税费||359,359,919.10|329,643,150.15
支付其他与经营活动有关的现金||2,558,480,019.07|3,823,247,198.61
经营活动现金流出小计||12,388,260,406.29|14,807,165,121.73
经营活动产生的现金流量净额||2,315,269,005.37|3,173,782,934.88
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,268,400.00|254,949,938.74
取得投资收益收到的现金||16,226,042.63|51,950,197.97
处置固定资产、无形资产和其他长期资产收回的现金净额||210,066.25|348,393.36
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||1,616,635,517.92|886,109,803.51
投资活动现金流入小计||1,634,340,026.80|1,193,358,333.58
page|67
购建固定资产、无形资产和其他长期资产支付的现金||554,167,240.42|754,522,586.03
投资支付的现金||14,250,000.00|36,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||1,637,866,551.50|1,009,688,679.67
投资活动现金流出小计||2,206,283,791.92|1,800,211,265.70
投资活动产生的现金流量净额||-571,943,765.12|-606,852,932.12
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||4,797,436,082.65|31,619,900.00
其中：子公司吸收少数股东投资收到的现金||46,056,100.00|31,619,900.00
取得借款收到的现金||1,217,588,800.00|1,448,320,000.00
收到其他与筹资活动有关的现金||200,000,000.00|512,000,000.00
筹资活动现金流入小计||6,215,024,882.65|1,991,939,900.00
偿还债务支付的现金||2,251,515,445.85|2,958,320,000.00
分配股利、利润或偿付利息支付的现金||206,711,465.66|214,546,772.10
其中：子公司支付给少数股东的股利、利润||26,609,382.97|2,627,469.76
支付其他与筹资活动有关的现金||238,557,327.36|522,035,966.67
筹资活动现金流出小计||2,696,784,238.87|3,694,902,738.77
筹资活动产生的现金流量净额||3,518,240,643.78|-1,702,962,838.77
四、汇率变动对现金及现金等价物的影响||-16,054,944.64|3,651,568.07
五、现金及现金等价物净增加额||5,245,510,939.39|867,618,732.06
加：期初现金及现金等价物余额||2,771,092,798.08|1,903,474,066.02
六、期末现金及现金等价物余额||8,016,603,737.47|2,771,092,798.08
