page|86
项目|附注|2019 年度|2018 年度
一、营业总收入|七、59|1,313,025,766.35|1,109,306,207.78
其中：营业收入|七、59|1,313,025,766.35|1,109,306,207.78
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本|七、59|875,410,927.33|795,437,200.82
其中：营业成本|七、59|664,914,816.13|591,716,913.34
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、60|10,314,469.42|15,411,336.99
销售费用|七、61|66,821,769.03|63,608,925.15
管理费用|七、62|91,027,803.21|98,190,430.64
研发费用|七、63|74,495,277.90|57,453,987.83
财务费用|七、64|-32,163,208.36|-30,944,393.13
其中：利息费用||367,742.26|45,800.30
利息收入||19,800,933.65|5,122,306.16
加：其他收益|七、65|62,348,031.05|37,368,958.18
投资收益（损失以“－”号填列）|七、66|7,244,436.83|4,387,829.56
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”|七、69|-148,463,705.76|
page|87
号填列）|||
资产减值损失（损失以“-”号填列）|七、70|-31,425,581.21|-25,607,303.56
资产处置收益（损失以“－”号填列）|||
三、营业利润（亏损以“－”号填列）||327,318,019.93|330,018,491.14
加：营业外收入|七、72|6,849,152.43|1,052,444.10
减：营业外支出|七、73|127,593.80|243,612.80
四、利润总额（亏损总额以“－”号填列）||334,039,578.56|330,827,322.44
减：所得税费用|七、74|42,851,952.87|44,589,812.20
五、净利润（净亏损以“－”号填列）||291,187,625.69|286,237,510.24
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||291,187,625.69|286,237,510.24
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||291,187,625.69|286,237,510.24
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额|七、75|462,571.18|975,429.51
（一）归属母公司所有者的其他综合收益的税后净额||462,571.18|975,429.51
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||462,571.18|975,429.51
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
page|88
（8）外币财务报表折算差额||462,571.18|975,429.51
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||291,650,196.87|287,212,939.75
（一）归属于母公司所有者的综合收益总额||291,650,196.87|287,212,939.75
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||0.77|0.80
（二）稀释每股收益(元/股)||0.77|0.80
