page|104
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|1,180,600,808.16|929,841,818.81
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
page|105
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|49,210,528.07|33,579,695.69
收到其他与经营活动有关的现金|11,601,465.00|4,987,024.51
经营活动现金流入小计|1,241,412,801.23|968,408,539.01
购买商品、接受劳务支付的现金|621,419,938.76|483,426,545.56
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|238,976,846.62|202,455,285.41
支付的各项税费|28,236,039.54|34,710,665.28
支付其他与经营活动有关的现金|298,372,110.94|133,092,727.34
经营活动现金流出小计|1,187,004,935.86|853,685,223.59
经营活动产生的现金流量净额|54,407,865.37|114,723,315.42
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金||
处置固定资产、无形资产和其他长期资产收回的现金净额|172,100.00|22,230.00
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|617,050.00|23,775,719.00
投资活动现金流入小计|789,150.00|23,797,949.00
购建固定资产、无形资产和其他长期资产支付的现金|244,897,298.69|90,872,177.83
投资支付的现金||
page|106
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|90,783,850.18|73,963,773.17
投资活动现金流出小计|335,681,148.87|164,835,951.00
投资活动产生的现金流量净额|-334,891,998.87|-141,038,002.00
三、筹资活动产生的现金流量：||
吸收投资收到的现金|550,524,896.00|
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|528,230,500.00|501,173,849.99
收到其他与筹资活动有关的现金|1,044,310.31|142,750.01
筹资活动现金流入小计|1,079,799,706.31|501,316,600.00
偿还债务支付的现金|517,741,251.37|342,419,708.63
分配股利、利润或偿付利息支付的现金|20,102,090.92|45,929,009.02
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|49,710,797.86|6,358,355.55
筹资活动现金流出小计|587,554,140.15|394,707,073.20
筹资活动产生的现金流量净额|492,245,566.16|106,609,526.80
四、汇率变动对现金及现金等价物的影响|1,533,832.49|-4,552,983.86
五、现金及现金等价物净增加额|213,295,265.15|75,741,856.36
加：期初现金及现金等价物余额|193,451,395.32|117,709,538.96
六、期末现金及现金等价物余额|406,746,660.47|193,451,395.32
