page|84
项目|附注|2020 年度|2019 年度
一、营业总收入|七、61|3,637,106,063.44|7,449,773,246.68
其中：营业收入|七、61|3,637,106,063.44|7,449,773,246.68
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||6,559,649,204.67|10,459,425,978.65
其中：营业成本|七、62|3,279,368,587.58|7,674,702,329.99
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|31,858,621.76|33,818,940.80
销售费用|七、63|405,138,197.87|610,323,858.42
管理费用|七、64|701,936,838.91|527,065,563.44
研发费用|七、65|253,032,072.92|398,372,639.01
财务费用|七、66|1,888,314,885.63|1,215,142,646.99
其中：利息费用|七、66|902,149,051.82|1,232,987,810.49
利息收入|七、66|9,184,609.56|74,284,919.96
加：其他收益|七、67|25,250,448.45|33,706,303.10
投资收益（损失以“－”号填列）|七、68|9,226,058,334.28|312,179,744.24
其中：对联营企业和合营企业的投资收益||37,487,893.38|312,329,330.91
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|-2,524,257.60|-9,600,764.55
信用减值损失（损失以“-”号填列）|七、71|-781,943,265.51|-426,910,185.40
资产减值损失（损失以“-”号填列）|七、72|-3,607,568,533.80|-1,904,154,629.10
资产处置收益（损失以“－”号填列）|七、73|-1,135,815,957.70|-315,948,264.93
三、营业利润（亏损以“－”号填列）||800,913,626.89|-5,320,380,528.61
加：营业外收入|七、74|8,733,579.01|6,896,018.83
减：营业外支出|七、75|735,235,753.95|112,005,400.39
page|85
四、利润总额（亏损总额以“－”号填列）||74,411,451.95|-5,425,489,910.17
减：所得税费用|七、76|19,728,207.75|-733,564,100.66
五、净利润（净亏损以“－”号填列）||54,683,244.20|-4,691,925,809.51
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||54,683,244.20|-4,691,925,809.51
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||58,103,794.46|-4,682,082,431.10
2.少数股东损益（净亏损以“-”号填列）||-3,420,550.26|-9,843,378.41
六、其他综合收益的税后净额||630,500,592.91|93,742,881.48
（一）归属母公司所有者的其他综合收益的税后净额||630,500,592.91|93,742,881.48
1．不能重分类进损益的其他综合收益||-15,588,261.56|4,766,045.58
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益||-10,087.97|4,766,045.58
（3）其他权益工具投资公允价值变动||-15,578,173.59|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||646,088,854.47|88,976,835.90
（1）权益法下可转损益的其他综合收益||-14,425,037.69|40,779,425.61
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||660,513,892.16|49,428,588.600
（7）其他|||-1,231,178.310
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额|||685,183,837.11  -4,598,182,928.030
（一）归属于母公司所有者的综合收益总额|||688,604,387.37  -4,588,339,549.620
（二）归属于少数股东的综合收益总额||-3,420,550.26|-9,843,378.410
八、每股收益：|||
（一）基本每股收益(元/股)||0.04|-3.58
（二）稀释每股收益(元/股)||0.04|-3.58
