page|104
项目|附注|2021 年度|2020 年度
一、营业总收入|七（61）|833,421,330.33|807,900,928.56
其中：营业收入||833,421,330.33|807,900,928.56
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||935,355,061.34|786,057,724.02
其中：营业成本|七（61）|668,725,777.97|594,600,631.19
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七（62）|20,544,197.06|17,310,575.33
销售费用|七（63）|146,240,456.37|94,944,456.72
管理费用|七（64）|78,115,612.42|58,814,741.66
研发费用|七（65）|5,872,982.45|4,373,836.29
财务费用|七（66）|15,856,035.07|16,013,482.83
其中：利息费用||16,601,618.60|16,550,121.72
利息收入||1,062,105.65|919,849.79
加：其他收益|七（67）|2,296,707.37|4,528,178.80
投资收益（损失以“－”号填列）|七（68）|16,577,133.18|-7,876,775.02
其中：对联营企业和合营企业的投资收益||-4,132,196.68|-8,090,315.31
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七（71）|15,114,337.84|5,436,425.18
资产减值损失（损失以“-”号填列）|七（72）||-3,509,493.52
page|105
资产处置收益（损失以“－”号填列）|七（73）|-1,439.84|966,937.18
三、营业利润（亏损以“－”号填列）||-67,946,992.46|21,388,477.16
加：营业外收入|七（74）|4,713,874.17|2,277,959.42
减：营业外支出|七（75）|7,712,175.58|3,119,521.31
四、利润总额（亏损总额以“－”号填列）||-70,945,293.87|20,546,915.27
减：所得税费用|七（76）|-5,512,379.70|-3,800,371.18
五、净利润（净亏损以“－”号填列）||-65,432,914.17|24,347,286.45
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-65,432,914.17|24,347,286.45
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母 公司 股东的净利润（净亏损以“-”号填列）||-60,140,934.64|24,308,819.81
2.少数股东损益（净亏损以“-”号填列）||-5,291,979.53|38,466.64
六、其他综合收益的税后净额||88,547.63|263,892.99
（一）归属母公司所有者的其他综合收益的税后净额||88,547.63|263,892.99
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||88,547.63|263,892.99
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值|||
page|106
准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||88,547.63|263,892.99
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||-65,344,366.54|24,611,179.44
（一）归属于母公司所有者的综合收益总额||-60,052,387.01|24,572,712.80
（二）归属于少数股东的综合收益总额||-5,291,979.53|38,466.64
八、每股收益：|||
（一）基本每股收益(元/股)|十八（2）|-0.13|0.05
（二）稀释每股收益(元/股)|十八（2）|-0.13|0.05
