page|73
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金|||3,981,012,523.67  3,946,505,829.31
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||37,590,801.86|5,460,492.95
收到其他与经营活动有关的现金|七、78|60,394,517.08|62,356,041.20
经营活动现金流入小计|||4,078,997,842.61  4,014,322,363.46
购买商品、接受劳务支付的现金|||2,833,254,148.72  2,723,406,330.92
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||569,899,644.14|449,398,141.05
支付的各项税费||174,541,685.57|129,973,387.50
支付其他与经营活动有关的现金|七、78|205,562,330.19|207,918,721.99
经营活动现金流出小计|||3,783,257,808.62  3,510,696,581.46
经营活动产生的现金流量净额||295,740,033.99|503,625,782.00
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||967,888.82|194,483.78
page|74
处置固定资产、无形资产和其他长期资产收回的现金净额||250,138.41|1,946,433.65
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||1,218,027.23|2,140,917.43
购建固定资产、无形资产和其他长期资产支付的现金||213,727,001.73|228,475,559.75
投资支付的现金||50,000,000.00|31,107,462.68
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78||337,173.14
投资活动现金流出小计||263,727,001.73|259,920,195.57
投资活动产生的现金流量净额||-262,508,974.50|-257,779,278.14
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||43,855,500.00
其中：子公司吸收少数股东投资收到的现金|||43,855,500.00
取得借款收到的现金||828,846,694.45|666,500,000.00
收到其他与筹资活动有关的现金|七、78|89,058,757.22|148,126,644.03
筹资活动现金流入小计||917,905,451.67|858,482,144.03
偿还债务支付的现金||666,500,000.00|830,000,000.00
分配股利、利润或偿付利息支付的现金||18,457,844.55|16,650,864.46
其中：子公司支付给少数股东的股利、利润|||3,441,873.60
支付其他与筹资活动有关的现金|七、78|110,133,383.28|137,718,889.69
筹资活动现金流出小计||795,091,227.83|984,369,754.15
筹资活动产生的现金流量净额||122,814,223.84|-125,887,610.12
四、汇率变动对现金及现金等价物的影响||-1,214,084.02|-1,882,153.21
五、现金及现金等价物净增加额|七、79|154,831,199.31|118,076,740.53
加：期初现金及现金等价物余额|七、79|1,005,766,164.89|887,689,424.36
六、期末现金及现金等价物余额|七、79||1,160,597,364.20  1,005,766,164.89
