page|70
项目|附注|2021 年度|2020 年度
一、营业总收入||4,079,136,539.04|3,700,453,733.77
其中：营业收入|七、61|4,079,136,539.04|3,700,453,733.77
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||3,993,433,164.08|3,568,912,615.16
其中：营业成本|七、61|3,407,402,991.81|2,977,152,139.76
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|23,827,682.55|21,919,926.50
销售费用|七、63|157,494,529.05|159,916,794.60
管理费用|七、64|206,205,359.78|209,871,129.51
研发费用|七、65|178,494,166.74|185,108,822.58
财务费用|七、66|20,008,434.15|14,943,802.21
其中：利息费用||18,642,735.54|10,480,485.96
利息收入||2,122,786.58|2,270,823.58
加：其他收益|七、67|27,194,028.29|11,761,006.93
投资收益（损失以“－”号填列）|七、68|967,888.82|-4,207,896.33
其中：对联营企业和合营企业的投资收益|||-3,683,300.59
page|71
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|8,646,473.13|-185,911.20
|信用减值损失（损失以“-”号填列）  七、71|-24,064,894.99|1,824,149.60
|资产减值损失（损失以“-”号填列）  七、72|-10,346,749.06|-45,556,748.72
|资产处置收益（损失以“－”号填列）  七、73|-26,705.69|587,856.40
三、营业利润（亏损以“－”号填列）||88,073,415.46|95,763,575.29
加：营业外收入|七、74|11,192,456.54|3,672,495.70
减：营业外支出|七、75|7,820,897.79|4,161,193.77
四、利润总额（亏损总额以“－”号填列）||91,444,974.21|95,274,877.22
减：所得税费用|七、76|13,445,990.37|30,486,293.76
五、净利润（净亏损以“－”号填列）||77,998,983.84|64,788,583.46
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||77,998,983.84|64,788,583.46
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||66,448,307.75|44,452,639.08
2.少数股东损益（净亏损以“-”号填列）||11,550,676.09|20,335,944.38
六、其他综合收益的税后净额|七、77|-14,330,237.58|9,491,863.33
（一）归属母公司所有者的其他综合收益的税后净额||-14,330,237.58|9,491,863.33
1．不能重分类进损益的其他综合收益||-14,252,103.26|9,716,703.75
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-14,252,103.26|9,716,703.75
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-78,134.32|-224,840.42
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-78,134.32|-224,840.42
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||63,668,746.26|74,280,446.79
（一）归属于母公司所有者的综合收益总额||52,118,070.17|53,944,502.41
（二）归属于少数股东的综合收益总额||11,550,676.09|20,335,944.38
八、每股收益：|||
（一）基本每股收益(元/股)||0.16|0.11
page|72
（二）稀释每股收益(元/股)||0.16|0.11
