page|120
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||8,363,484,632.95|7,952,377,728.31
page|121
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||2,863,838.53|
收到其他与经营活动有关的现金|七、78|494,445,090.35|391,926,483.88
经营活动现金流入小计||8,860,793,561.83|8,344,304,212.19
购买商品、接受劳务支付的现金||3,179,263,636.90|3,027,336,873.95
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||2,152,219,206.77|2,120,162,267.78
支付的各项税费||661,421,336.40|330,200,576.02
支付其他与经营活动有关的现金|七、78|870,868,237.90|811,648,029.95
经营活动现金流出小计||6,863,772,417.97|6,289,347,747.70
经营活动产生的现金流量净额||1,997,021,143.86|2,054,956,464.49
二、投资活动产生的现金流量：|||
收回投资收到的现金||12,574,619.11|1,204,192,239.04
取得投资收益收到的现金||49,735,643.46|243,471,867.44
处置固定资产、无形资产和其他长期资产收回的现金净额||2,365,195.18|260,129.38
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|223,402,789.42|55,084,986.45
投资活动现金流入小计||288,078,247.17|1,503,009,222.31
购建固定资产、无形资产和其他长期资产支付的现金||388,205,974.99|321,081,786.65
投资支付的现金||1,105,753,500.00|153,830,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||169,975.92|
支付其他与投资活动有关的现金|七、78|797,678,538.94|-
投资活动现金流出小计||2,291,807,989.85|474,911,786.65
投资活动产生的现金流量净额||-2,003,729,742.68|1,028,097,435.66
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||2,369,000.00|27,180,000.00
其中：子公司吸收少数股东投资收到的现金||2,369,000.00|27,180,000.00
取得借款收到的现金||624,024,500.00|1,937,307,836.02
收到其他与筹资活动有关的现金|七、78||
page|122
筹资活动现金流入小计||626,393,500.00|1,964,487,836.02
偿还债务支付的现金||1,650,172,509.07|1,874,301,784.60
分配股利、利润或偿付利息支付的现金||106,372,845.29|94,179,713.05
其中：子公司支付给少数股东的股利、利润||2,095,491.93|2,414,464.63
支付其他与筹资活动有关的现金|七、78|57,811,037.81|42,879,613.38
筹资活动现金流出小计||1,814,356,392.17|2,011,361,111.03
筹资活动产生的现金流量净额||-1,187,962,892.17|-46,873,275.01
四、汇率变动对现金及现金等价物的影响||-28,687,768.00|-31,519,935.98
五、现金及现金等价物净增加额||-1,223,359,258.99|3,004,660,689.16
加：期初现金及现金等价物余额||7,169,125,751.72|4,164,465,062.56
六、期末现金及现金等价物余额||5,945,766,492.73|7,169,125,751.72
