page|78
项目|附注|2019 年度|2018 年度
一、营业总收入|七（59）|1,164,725,504.40|1,272,301,684.45
其中：营业收入|七（59）|1,164,725,504.40|1,272,301,684.45
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,095,033,288.22|1,156,768,056.53
其中：营业成本|七（59）|906,927,635.84|967,887,756.75
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
page|79
分保费用|||
税金及附加|七（60）|13,676,201.16|17,132,546.32
销售费用|七（61）|83,895,669.90|79,300,130.65
管理费用|七（62）|33,038,807.53|35,924,184.06
研发费用|七（63）|61,342,621.94|55,829,075.73
财务费用|七（64）|-3,847,648.15|694,363.02
其中：利息费用|七（64）|2,420,846.09|6,463,670.14
利息收入|七（64）|4,965,352.57|3,227,241.27
加：其他收益|七（65）|13,008,832.89|8,860,899.08
投资收益（损失以“－”号填列）|七（66）|4,745,694.44|1,211,810.31
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七（69）|559,965.95|
资产减值损失（损失以“-”号填列）|七（70）|-16,866,028.91|-29,637,130.50
资产处置收益（损失以“－”号填列）|七（71）|131,678.11|466,309.45
三、营业利润（亏损以“－”号填列）||71,272,358.66|96,435,516.26
加：营业外收入|七（72）|15,267,330.21|12,024,135.41
减：营业外支出|七（73）|-3,857,316.89|-10,715,928.28
四、利润总额（亏损总额以“－”号填列）||90,397,005.76|119,175,579.95
减：所得税费用|七（74）|13,678,632.91|16,987,918.40
五、净利润（净亏损以“－”号填列）||76,718,372.85|102,187,661.55
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||76,718,372.85|102,187,661.55
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||76,718,372.85|101,507,779.52
2.少数股东损益（净亏损以“-”号填列）|||679,882.03
六、其他综合收益的税后净额|七（75）|190,643.31|316,136.99
（一）归属母公司所有者的其他综合收益的税后净额||190,643.31|316,136.99
1．不能重分类进损益的其他综合收益|||
page|80
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||190,643.31|316,136.99
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||190,643.31|316,136.99
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||76,909,016.16|102,503,798.54
（一）归属于母公司所有者的综合收益总额||76,909,016.16|101,823,916.51
（二）归属于少数股东的综合收益总额|||679,882.03
八、每股收益：|||
（一）基本每股收益(元/股)||0.15|0.19
（二）稀释每股收益(元/股)||0.15|0.19
