page|96
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||312,924,908.41|239,435,451.71
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
page|97
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||7,929,350.98|952,370.43
收到其他与经营活动有关的现金||25,477,900.62|10,324,745.48
经营活动现金流入小计||346,332,160.01|250,712,567.62
购买商品、接受劳务支付的现金||120,158,398.62|89,047,024.99
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||72,573,444.06|47,902,615.52
支付的各项税费||22,013,272.47|24,743,408.45
支付其他与经营活动有关的现金||48,850,629.31|55,514,738.37
经营活动现金流出小计||263,595,744.46|217,207,787.33
经营活动产生的现金流量净额||82,736,415.55|33,504,780.29
二、投资活动产生的现金流量：|||
收回投资收到的现金||253,783,000.00|134,500,000.00
取得投资收益收到的现金||2,161,081.80|651,783.33
处置固定资产、无形资产和其他长期资产收回的现金净额||603,199.30|2,418,130.69
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||256,547,281.10|137,569,914.02
购建固定资产、无形资产和其他长期资产支付的现金||236,033,333.17|91,505,644.97
投资支付的现金||157,623,242.52|298,080,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||1,580,000.00
支付其他与投资活动有关的现金|||
投资活动现金流出小计||393,656,575.69|391,165,644.97
page|98
投资活动产生的现金流量净额||-137,109,294.59|-253,595,730.95
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||187,986,102.87|185,006,687.10
收到其他与筹资活动有关的现金|||1,500,000.00
筹资活动现金流入小计||187,986,102.87|186,506,687.10
偿还债务支付的现金||121,360,180.00|164,504,548.30
分配股利、利润或偿付利息支付的现金||32,574,586.25|21,481,784.79
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||153,934,766.25|185,986,333.09
筹资活动产生的现金流量净额||34,051,336.62|520,354.01
四、汇率变动对现金及现金等价物的影响||-1,310,006.60|1,851,310.95
五、现金及现金等价物净增加额||-21,631,549.02|-217,719,285.70
加：期初现金及现金等价物余额||222,023,599.88|439,742,885.58
六、期末现金及现金等价物余额||200,392,050.86|222,023,599.88
