page|104
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|1,142,737,379.57|854,680,599.91
客户存款和同业存放款项净增||
page|105
加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|16,412,604.79|8,267,848.90
收到其他与经营活动有关的现金|23,082,127.79|12,555,346.51
经营活动现金流入小计|1,182,232,112.15|875,503,795.32
购买商品、接受劳务支付的现金|1,074,119,909.79|729,435,183.02
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|120,576,538.27|87,964,321.38
支付的各项税费|11,504,366.88|23,024,169.64
支付其他与经营活动有关的现金|32,535,833.63|20,289,636.41
经营活动现金流出小计|1,238,736,648.57|860,713,310.45
经营活动产生的现金流量净额|-56,504,536.42|14,790,484.87
二、投资活动产生的现金流量：||
收回投资收到的现金|245,000,000.00|490,000,000.00
page|106
取得投资收益收到的现金|2,891,416.48|3,393,915.59
处置固定资产、无形资产和其他长期资产收回的现金净额|84,230.93|143,209.13
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|247,975,647.41|493,537,124.72
购建固定资产、无形资产和其他长期资产支付的现金|38,714,587.21|48,674,654.30
投资支付的现金|214,500,000.00|476,600,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额|-22,191.43|
支付其他与投资活动有关的现金||
投资活动现金流出小计|253,192,395.78|525,274,654.30
投资活动产生的现金流量净额|-5,216,748.37|-31,737,529.58
三、筹资活动产生的现金流量：||
吸收投资收到的现金||2,000,000.00
其中：子公司吸收少数股东投资收到的现金||2,000,000.00
取得借款收到的现金|304,195,387.73|195,531,642.31
收到其他与筹资活动有关的现金|3,034,000.00|16,725,000.00
筹资活动现金流入小计|307,229,387.73|214,256,642.31
偿还债务支付的现金|219,162,714.51|132,756,972.94
分配股利、利润或偿付利息支付的现金|28,470,429.57|18,022,017.03
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|854,851.80|26,834,351.00
筹资活动现金流出小计|248,487,995.88|177,613,340.97
筹资活动产生的现金流量净额|58,741,391.85|36,643,301.34
四、汇率变动对现金及现金等价物的影响|467,199.67|-671,211.96
page|107
五、现金及现金等价物净增加额|-2,512,693.27|19,025,044.67
加：期初现金及现金等价物余额|103,296,428.07|84,271,383.40
六、期末现金及现金等价物余额|100,783,734.80|103,296,428.07
