page|76
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|1|3,511,455,504.47|4,774,032,044.40
结算备付金|||
拆出资金|||
交易性金融资产|2|4,111,134,273.06|
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据|4||1,850,952.00
应收账款|5|206,180,982.58|279,287,971.10
应收款项融资|||
预付款项|7|252,553,696.21|240,277,686.35
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|8|446,969,085.50|548,668,549.19
其中：应收利息|||12,171,524.40
应收股利|||
买入返售金融资产|||
page|77
存货|9|3,920,984,246.24|3,687,198,369.44
持有待售资产|10|46,324,072.93|
一年内到期的非流动资产|||
其他流动资产|12|94,682,525.38|1,382,042,058.31
流动资产合计||12,590,284,386.37|10,913,357,630.79
非流动资产：|||
发放贷款和垫款|||
债权投资|13|30,000,000.00|
可供出售金融资产|||9,632,152.59
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资|16|27,793,861.63|25,311,233.37
其他权益工具投资|17|9,632,152.59|
其他非流动金融资产|||
投资性房地产|19|183,853,555.16|262,973,331.85
固定资产|20|4,617,539,751.79|4,870,235,234.07
在建工程|21|35,996,794.76|16,610,263.47
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|25|768,296,022.28|805,607,244.49
开发支出|||
商誉|27|57,815,629.13|57,815,629.13
长期待摊费用|28|232,704,799.36|329,124,638.39
递延所得税资产|29|400,867,134.92|377,441,580.43
其他非流动资产|||
非流动资产合计||6,364,499,701.62|6,754,751,307.79
资产总计||18,954,784,087.99|17,668,108,938.58
流动负债：|||
短期借款||1,000,000,000.00|441,600,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|34|495,497,151.01|411,621,320.31
应付账款|35|2,845,432,729.42|2,955,971,460.08
预收款项|36|1,367,019,133.42|1,342,876,516.45
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|37|112,035,688.00|108,447,087.14
应交税费|38|162,309,309.54|202,536,477.30
其他应付款|39|2,525,806,207.88|2,606,099,339.67
其中：应付利息|||38,791.67
page|78
应付股利||20,149,644.45|59,080,513.60
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||77,000,000.00
其他流动负债|||
流动负债合计||8,508,100,219.27|8,146,152,200.95
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|46|702,356,699.10|730,893,824.83
长期应付职工薪酬|47|109,484,089.07|111,664,131.09
预计负债|48|44,110,020.73|
递延收益|49|133,092,955.30|143,242,040.87
递延所得税负债||187,766,295.42|181,266,593.08
其他非流动负债|||
非流动负债合计||1,176,810,059.62|1,167,066,589.87
负债合计||9,684,910,278.89|9,313,218,790.82
所有者权益（或股东权益）：|||
实收资本（或股本）||293,718,653.00|293,718,653.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|53|1,194,561,165.10|1,172,054,710.54
减：库存股|||
其他综合收益|55|-10,769,898.00|
专项储备|||
盈余公积|57|968,830,981.25|955,156,827.16
一般风险准备|||
未分配利润|58|6,548,758,597.76|5,658,311,353.09
归属于母公司所有者权益（或股东权益）合计||8,995,099,499.11|8,079,241,543.79
少数股东权益||274,774,309.99|275,648,603.97
所有者权益（或股东权益）合计||9,269,873,809.10|8,354,890,147.76
负债和所有者权益（或股东权益）总计||18,954,784,087.99|17,668,108,938.58
