page|73
项目|附注|2020 年度|2019 年度
一、营业总收入||1,319,652,466.08|1,510,856,378.96
其中：营业收入||1,319,652,466.08|1,510,856,378.96
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,012,040,028.05|1,232,793,879.31
其中：营业成本||858,180,898.28|999,412,061.74
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||9,179,659.13|10,870,463.16
销售费用||18,443,400.58|104,788,972.05
管理费用||48,140,235.81|56,545,791.86
研发费用||65,033,606.88|53,794,966.01
财务费用||13,062,227.37|7,381,624.49
其中：利息费用||8,442,871.73|12,154,970.90
利息收入||2,259,546.51|2,404,888.68
加：其他收益||25,145,041.08|10,912,629.72
投资收益（损失以“－”号填列）||21,966,250.40|23,384,562.78
其中：对联营企业和合营企业的投资收益||22,435,626.09|26,990,624.92
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
page|74
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||-|358,400.00
信用减值损失（损失以“-”号填列）||1,627,849.31|-1,087,992.45
资产减值损失（损失以“-”号填列）||-|-1,199,094.13
资产处置收益（损失以“－”号填列）||-236,596.71|99,884.03
三、营业利润（亏损以“－”号填列）||356,114,982.11|310,530,889.60
加：营业外收入||1,225,349.21|823,191.41
减：营业外支出||8,822,479.31|3,303,397.20
四、利润总额（亏损总额以“－”号填列）||348,517,852.01|308,050,683.81
减：所得税费用||41,350,615.64|37,937,043.57
五、净利润（净亏损以“－”号填列）||307,167,236.37|270,113,640.24
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||307,167,236.37|270,113,640.24
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||307,167,236.37|270,113,640.24
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额||1,178.09|-275.63
（一）归属母公司所有者的其他综合收益的税后净额||1,178.09|-275.63
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||1,178.09|-275.63
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动||-1,991,699.28|-1,804,421.95
page|75
（3）金融资产重分类计入其他综合收益的金额||-|-
（4）其他债权投资信用减值准备||1,991,699.28|1,804,421.95
（5）现金流量套期储备|||
（6）外币财务报表折算差额||1,178.09|-275.63
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||307,168,414.46|270,113,364.61
（一）归属于母公司所有者的综合收益总额||307,168,414.46|270,113,364.61
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||3.51|3.09
（二）稀释每股收益(元/股)||3.51|3.09
