page|96
项目|附注|2020 年度|2019 年度
一、营业总收入||5,850,837,028.38|4,371,643,482.81
其中：营业收入||5,850,837,028.38|4,371,643,482.81
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||5,440,939,978.64|4,195,341,663.48
其中：营业成本||4,935,023,646.39|3,783,396,086.34
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||51,923,971.67|41,874,253.21
销售费用||50,194,189.54|138,469,612.91
管理费用||141,642,232.52|91,194,677.32
研发费用||90,641,162.49|53,207,327.03
财务费用||171,514,776.03|87,199,706.67
其中：利息费用||149,083,969.48|95,653,421.02
利息收入||14,735,950.65|6,755,159.87
加：其他收益||12,937,971.69|8,645,896.50
投资收益（损失以“－”号填列）||-17,115,656.18|-19,088,310.57
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
page|97
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||-811,616.44|811,616.44
信用减值损失（损失以“-”号填列）||-17,859,028.91|-11,813,540.81
资产减值损失（损失以“-”号填列）||-4,679,412.59|-4,287,125.65
资产处置收益（损失以“－”号填列）||5,504.95|-7,590.50
三、营业利润（亏损以“－”号填列）||382,374,812.26|150,562,764.74
加：营业外收入||639,483.20|686,676.52
减：营业外支出||14,653,371.29|47,426,619.03
四、利润总额（亏损总额以“－”号填列）||368,360,924.17|103,822,822.23
减：所得税费用||82,551,790.28|14,985,624.02
五、净利润（净亏损以“－”号填列）||285,809,133.89|88,837,198.21
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||285,809,133.89|88,837,198.21
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||214,072,843.70|86,445,154.66
2.少数股东损益（净亏损以“-”号填列）||71,736,290.19|2,392,043.55
六、其他综合收益的税后净额||-2,252,931.63|1,231,440.81
（一）归属母公司所有者的其他综合收益的税后净额||-2,160,664.36|694,258.60
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-2,160,664.36|694,258.60
（1）权益法下可转损益的其他综合收益|||
page|98
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他||-2,160,664.36|694,258.60
（二）归属于少数股东的其他综合收益的税后净额||-92,267.27|537,182.21
七、综合收益总额||283,556,202.26|90,068,639.02
（一）归属于母公司所有者的综合收益总额||211,912,179.34|87,139,413.26
（二）归属于少数股东的综合收益总额||71,644,022.92|2,929,225.76
八、每股收益：|||
（一）基本每股收益(元/股)||0.59|0.26
（二）稀释每股收益(元/股)||0.59|0.26
