page|87
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金|||2,927,701,442.11  2,511,797,850.03
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资|||
page|88
金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||8,423,195.87|959,596.87
收到其他与经营活动有关的现金|十一、七、78|282,437,144.31|254,020,756.77
经营活动现金流入小计|||3,218,561,782.29  2,766,778,203.67
购买商品、接受劳务支付的现金|||2,044,324,821.04  1,723,894,704.53
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||377,688,428.21|354,826,055.51
支付的各项税费||145,949,209.96|104,595,723.16
支付其他与经营活动有关的现金|十一、七、78|324,272,764.87|333,280,625.88
经营活动现金流出小计|||2,892,235,224.08  2,516,597,109.08
经营活动产生的现金流量净额||326,326,558.21|250,181,094.59
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||1,417,753.42
page|89
处置固定资产、无形资产和其他长期资产收回的现金净额||236,150.00|30,711.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||109,452.32|
投资活动现金流入小计||345,602.32|1,448,464.42
购建固定资产、无形资产和其他长期资产支付的现金||35,335,626.54|39,367,747.18
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||35,335,626.54|39,367,747.18
投资活动产生的现金流量净额||-34,990,024.22|-37,919,282.76
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||30,000,000.00
其中：子公司吸收少数股东投资收到的现金|||30,000,000.00
取得借款收到的现金||45,259,539.91|164,963,422.18
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||45,259,539.91|194,963,422.18
偿还债务支付的现金||142,222,962.09|148,331,372.92
分配股利、利润或偿付利息支付的现金||24,758,782.75|61,687,094.90
其中：子公司支付给少数股东的股利、利润||6,808,800.00|19,160,900.00
支付其他与筹资活动有关的现金|十一、七、78|1.00|
筹资活动现金流出小计||166,981,745.84|210,018,467.82
筹资活动产生的现金流量净额||-121,722,205.93|-15,055,045.64
page|90
四、汇率变动对现金及现金等价物的影响||-1,434,720.09|40,530.48
五、现金及现金等价物净增加额||168,179,607.97|197,247,296.67
加：期初现金及现金等价物余额||932,696,537.48|735,449,240.81
六、期末现金及现金等价物余额||1,100,876,145.45|932,696,537.48
