page|71
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|（一）|84,152,697,648.17|78,466,377,542.86
结算备付金|||
拆出资金|||
交易性金融资产|（二）|2,263,816,877.90|2,634,031,074.66
衍生金融资产|||
应收票据|（三）|4,738,842,105.50|844,560,853.34
应收账款|（四）|55,206,089,920.02|44,187,510,101.16
page|72
应收款项融资|（五）|544,084,651.46|5,208,463,581.36
预付款项|（六）|2,974,992,711.69|2,547,946,558.06
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|（七）|6,535,220,034.44|6,946,573,201.09
其中：应收利息|||
应收股利||33,234,029.20|7,379,185.36
买入返售金融资产|||
存货|（八）|69,747,686,012.27|71,171,702,665.48
合同资产|（九）|43,785,782,750.15|38,907,929,592.58
持有待售资产|||
一年内到期的非流动资产|（十）|1,517,872,626.75|1,412,712,280.97
其他流动资产|（十一）|4,143,006,304.01|3,528,719,842.13
流动资产合计||275,610,091,642.36|255,856,527,293.69
非流动资产：|||
发放贷款和垫款|||
债权投资|（十二）|143,300,744.00|
其他债权投资|||
长期应收款|（十三）|18,799,690,876.56|14,029,622,542.28
长期股权投资|（十四）|5,912,374,810.22|5,668,773,930.52
其他权益工具投资|（十五）|592,277,031.69|682,259,037.41
其他非流动金融资产|（十六）|4,538,853,316.57|3,095,849,556.52
投资性房地产|（十七）|4,943,230,544.93|5,908,503,416.62
固定资产|（十八）|8,374,336,786.94|8,102,922,128.89
在建工程|（十九）|1,276,365,631.04|718,450,768.50
生产性生物资产|||
油气资产|||
使用权资产|（二十）|2,624,071,285.91|
无形资产|（二十一）|2,762,560,006.08|3,041,990,174.45
开发支出|||
商誉|（二十二）|525,389,096.97|570,255,405.77
长期待摊费用|（二十三）|513,462,007.73|523,843,058.86
递延所得税资产|（二十四）|1,201,071,800.39|1,088,658,109.69
其他非流动资产|（二十五）|25,948,816,180.34|22,069,078,127.89
非流动资产合计||78,155,800,119.37|65,500,206,257.40
资产总计||353,765,891,761.73|321,356,733,551.09
流动负债：|||
短期借款|（二十六）|8,603,591,272.23|9,686,608,793.49
向中央银行借款|||
拆入资金|||
交易性金融负债|||
page|73
衍生金融负债|||
应付票据|（二十七）|13,521,172,982.20|11,870,782,144.18
应付账款|（二十八）|143,840,277,508.03|124,425,316,865.01
预收款项|（二十九）|31,328,111.61|25,675,592.26
合同负债|（三十）|36,543,512,682.60|33,604,335,962.05
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|（三十一）|1,301,329,075.00|1,374,679,936.05
应交税费|（三十二）|5,574,399,388.54|4,714,386,355.48
其他应付款|（三十三）|16,341,304,000.02|15,544,005,646.92
其中：应付利息||52,518.48|
应付股利||29,323,838.80|11,403,775.36
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|（三十四）|14,531,448,756.17|18,039,510,454.41
其他流动负债|（三十五）|1,213,335,226.84|862,982,063.20
流动负债合计||241,501,699,003.24|220,148,283,813.05
非流动负债：|||
保险合同准备金|||
长期借款|（三十六）|50,177,481,309.30|47,081,681,791.36
应付债券|（三十七）|5,802,550,468.24|6,385,005,454.97
其中：优先股|||
永续债|||
租赁负债|（三十八）|2,002,273,057.15|
长期应付款|（三十九）|1,698,245,308.82|2,455,682,031.23
长期应付职工薪酬|（四十）|274,171,812.00|289,444,116.00
预计负债|（四十一）|14,262,465.05|13,096,936.42
递延收益|（四十二）|122,801,652.41|165,922,638.94
递延所得税负债|（二十四）|605,351,186.66|868,892,192.66
其他非流动负债|（四十三）||50,231,681.65
page|74
非流动负债合计||60,697,137,259.63|57,309,956,843.23
负债合计||302,198,836,262.87|277,458,240,656.28
所有者权益（或股东权益）：|||
实收资本（或股本）|（四十四）|8,904,397,728.00|8,904,397,728.00
其他权益工具|（四十五）|10,500,000,000.00|8,690,000,000.00
其中：优先股|||
永续债|（四十五）|10,500,000,000.00|8,690,000,000.00
资本公积|（四十六）|2,882,236,040.95|2,208,850,005.41
减：库存股|（四十七）|63,704,768.29|63,704,768.29
其他综合收益|（四十八）|-123,911,520.27|-159,514,148.62
专项储备|（四十九）|8,637,748.43|6,761,132.95
盈余公积|（五十）|2,176,200,969.54|1,896,263,993.70
一般风险准备|||
未分配利润|（五十一）|16,677,709,479.48|15,197,438,705.84
归属于母公司所有者权益（或股东权益）合计||40,961,565,677.84|36,680,492,648.99
少数股东权益||10,605,489,821.02|7,218,000,245.82
所有者权益（或股东权益）合计||51,567,055,498.86|43,898,492,894.81
负债和所有者权益（或股东权益）总计||353,765,891,761.73|321,356,733,551.09
