page|57
项目|附注|2021 年度|2020 年度
一、营业总收入||3,108,551,977.05|2,577,683,736.40
其中：营业收入|（七）61|3,108,551,977.05|2,577,683,736.40
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||2,434,401,902.61|2,598,546,904.56
其中：营业成本|（七）61|2,076,817,639.54|2,210,450,467.42
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|（七）62|33,603,474.41|24,015,387.49
销售费用|（七）63|53,900,834.62|58,775,665.64
管理费用|（七）64|122,190,467.77|119,652,352.73
研发费用|（七）65|60,481,922.02|71,118,972.36
财务费用|（七）66|87,407,564.25|114,534,058.92
其中：利息费用||86,638,970.58|115,725,863.95
利息收入||5,368,848.59|2,966,415.19
加：其他收益|（七）67|5,540,106.84|29,631,628.65
投资收益（损失以“－”号填列）|（七）68|-297,343,927.09|2,774,280.58
其中：对联营企业和合营企业的投资收益||-864.43|-6,421.03
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||8,387,768.47
信用减值损失（损失以“-”号填列）|（七）71|-159,875,095.69|-742,106,772.01
资产减值损失（损失以“-”号填列）|（七）72|-324,909,405.81|-1,256,593,111.17
资产处置收益（损失以“－”号填列）|（七）73|1,645,476.70|-720,073.56
三、营业利润（亏损以“－”号填列）||-100,792,770.61|-1,979,489,447.20
加：营业外收入|（七）74|1,421,628.56|622,390.75
减：营业外支出|（七）75|50,413,167.42|46,051,088.20
四、利润总额（亏损总额以“－”号填列）||-149,784,309.47|-2,024,918,144.65
减：所得税费用|（七）76|-261,869,329.74|44,960,523.54
page|58
五、净利润（净亏损以“－”号填列）||112,085,020.27|-2,069,878,668.19
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||836,477,564.03|-609,465,837.60
2.终止经营净利润（净亏损以“－”号填列）||-724,392,543.76|-1,460,412,830.59
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||90,190,308.30|-2,064,777,371.69
2.少数股东损益（净亏损以“-”号填列）||21,894,711.97|-5,101,296.50
六、其他综合收益的税后净额||25,647,348.07|-11,958,640.07
（一）归属母公司所有者的其他综合收益的税后净额||25,647,348.07|-11,958,640.07
1．不能重分类进损益的其他综合收益||21,128,521.59|-46,874.22
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||21,128,521.59|-46,874.22
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||4,518,826.48|-11,911,765.85
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||4,518,826.48|-11,911,765.85
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||137,732,368.34|-2,081,837,308.26
（一）归属于母公司所有者的综合收益总额||115,837,656.37|-2,076,736,011.76
（二）归属于少数股东的综合收益总额||21,894,711.97|-5,101,296.50
八、每股收益：|||
（一）基本每股收益(元/股)||0.08|-1.78
（二）稀释每股收益(元/股)||0.08|-1.78
