page|83
项目|附注|2022 年度|2021 年度
一、营业总收入||27,937,152,798.85|23,060,956,394.50
其中：营业收入|注释 61|27,937,152,798.85|23,060,956,394.50
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||22,990,081,416.42|20,420,446,544.74
其中：营业成本|注释 61|20,915,783,841.63|18,585,713,030.70
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
page|84
保单红利支出|||
分保费用|||
税金及附加|注释 62|258,724,697.45|235,403,157.34
销售费用|注释 63|441,189,063.68|427,601,182.81
管理费用|注释 64|1,010,824,495.08|739,914,057.54
研发费用|注释 65|279,682,517.92|254,879,967.85
财务费用|注释 66|83,876,800.66|176,935,148.50
其中：利息费用||149,373,949.31|177,486,746.88
利息收入||72,586,918.49|10,529,570.20
加：其他收益|注释 67|165,261,462.05|89,462,801.04
投资收益（损失以“－”号填列）|注释 68|24,365,014.47|307,905,812.25
其中：对联营企业和合营企业的投资收益||3,074,284.74|-353,689.56
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|注释 70|32,686,957.19|-22,024,391.21
信用减值损失（损失以“-”号填列）|注释 71|-3,165,751.49|-67,748,483.56
资产减值损失（损失以“-”号填列）|注释 72|-5,957,963.00|-20,500,277.41
资产处置收益（损失以“－”号填列）|注释 73|-82,296.20|1,826,762.05
三、营业利润（亏损以“－”号填列）||5,160,178,805.45|2,929,432,072.92
加：营业外收入|注释 74|27,353,420.94|9,778,513.52
减：营业外支出|注释 75|34,737,182.00|55,799,032.21
四、利润总额（亏损总额以“－”号填列）||5,152,795,044.39|2,883,411,554.23
减：所得税费用|注释 76|746,482,646.86|456,107,954.34
五、净利润（净亏损以“－”号填列）||4,406,312,397.53|2,427,303,599.89
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||4,406,312,397.53|2,427,303,599.89
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||4,406,312,397.53|2,402,247,556.46
2.少数股东损益（净亏损以“-”号填列）||0.00|25,056,043.43
六、其他综合收益的税后净额||320,124,307.81|217,473,234.75
（一）归属母公司所有者的其他综合收益的税后净额||320,124,307.81|217,473,234.75
1．不能重分类进损益的其他综合收益||318,924,064.42|216,569,410.57
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||318,924,064.42|216,569,410.57
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||1,200,243.39|903,824.18
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他||1,200,243.39|903,824.18
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||4,726,436,705.34|2,644,776,834.64
（一）归属于母公司所有者的综合收益总额||4,726,436,705.34|2,619,720,791.21
（二）归属于少数股东的综合收益总额|||25,056,043.43
八、每股收益：|||
（一）基本每股收益(元/股)||1.44|0.78
（二）稀释每股收益(元/股)||1.43|0.78
