page|80
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,626,925,903.32|2,298,443,638.48
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||14,259,588.41|29,672,865.44
page|81
收到其他与经营活动有关的现金||35,965,467.44|50,079,002.15
经营活动现金流入小计||1,677,150,959.17|2,378,195,506.07
购买商品、接受劳务支付的现金||1,169,688,760.59|1,697,055,820.37
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||302,458,511.91|330,202,642.96
支付的各项税费||63,806,116.14|66,798,138.04
支付其他与经营活动有关的现金||54,693,930.40|56,550,586.13
经营活动现金流出小计||1,590,647,319.04|2,150,607,187.50
经营活动产生的现金流量净额||86,503,640.13|227,588,318.57
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,611,396,935.01|383,140,000.00
取得投资收益收到的现金||26,562,097.36|10,865,792.33
处置固定资产、无形资产和其他长期资产收回的现金净额||96,903.00|292,780.75
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||1,638,055,935.37|394,298,573.08
购建固定资产、无形资产和其他长期资产支付的现金||59,505,871.45|95,449,225.64
投资支付的现金||1,756,000,000.00|410,600,002.06
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,815,505,871.45|506,049,227.70
投资活动产生的现金流量净额||-177,449,936.08|-111,750,654.62
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||336,013,243.66|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||34,000,000.00|326,900,000.00
收到其他与筹资活动有关的现金||13,894,357.79|12,028,810.63
筹资活动现金流入小计||383,907,601.45|338,928,810.63
偿还债务支付的现金||268,500,000.00|277,800,000.00
分配股利、利润或偿付利息支付的现金||32,399,981.73|15,705,034.41
其中：子公司支付给少数股东的股利、利润||1,718,258.95|1,374,607.16
支付其他与筹资活动有关的现金||4,996,268.30|5,952,180.00
筹资活动现金流出小计||305,896,250.03|299,457,214.41
筹资活动产生的现金流量净额||78,011,351.42|39,471,596.22
四、汇率变动对现金及现金等价物的影响||-877,776.01|277,237.63
五、现金及现金等价物净增加额||-13,812,720.54|155,586,497.80
加：期初现金及现金等价物余额||637,071,074.08|481,484,576.28
page|82
六、期末现金及现金等价物余额||623,258,353.54|637,071,074.08
page|83
加：期初现金及现金等价物余额||286,118,364.00|206,723,654.96
六、期末现金及现金等价物余额||247,739,124.97|286,118,364.00
