page|73
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,235,987,092.00|776,575,163.70
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||122,946.44|
收到其他与经营活动有关的现金|1|213,672,218.81|170,807,557.92
经营活动现金流入小计||1,449,782,257.25|947,382,721.62
购买商品、接受劳务支付的现金||576,895,940.23|484,774,558.94
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||296,181,126.42|162,584,822.22
支付的各项税费||51,611,289.89|20,149,242.58
支付其他与经营活动有关的现金|2|237,455,221.67|157,352,638.14
经营活动现金流出小计||1,162,143,578.21|824,861,261.88
经营活动产生的现金流量净额||287,638,679.04|122,521,459.74
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||3,681,333.26|2,293,754.74
处置固定资产、无形资产和其他长期资产收回的现金净额|||2,260,000.00
处置子公司及其他营业单位收到的现金净额|||
page|74
收到其他与投资活动有关的现金|3|697,410,000.00|360,150,000.00
投资活动现金流入小计||701,091,333.26|364,703,754.74
购建固定资产、无形资产和其他长期资产支付的现金||356,981,778.45|384,046,933.87
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|4|733,630,000.00|257,990,000.00
投资活动现金流出小计||1,090,611,778.45|642,036,933.87
投资活动产生的现金流量净额||-389,520,445.19|-277,333,179.13
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||356,467,924.53|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||315,170,000.00|446,080,000.00
收到其他与筹资活动有关的现金|5||19,000,000.00
筹资活动现金流入小计||671,637,924.53|465,080,000.00
偿还债务支付的现金||364,692,000.00|254,953,200.00
分配股利、利润或偿付利息支付的现金||23,759,247.91|21,258,176.16
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|6|71,947,102.24|39,827,397.16
筹资活动现金流出小计||460,398,350.15|316,038,773.32
筹资活动产生的现金流量净额||211,239,574.38|149,041,226.68
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||109,357,808.23|-5,770,492.71
加：期初现金及现金等价物余额||59,646,118.49|65,416,611.20
六、期末现金及现金等价物余额||169,003,926.72|59,646,118.49
