page|68
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,393,107,414.73|1,255,643,015.13
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||46,616.72
收到其他与经营活动有关的现金|七、76|128,592,096.97|461,741,812.54
经营活动现金流入小计||1,521,699,511.70|1,717,431,444.39
购买商品、接受劳务支付的现金||926,388,712.25|825,786,823.91
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||232,227,388.21|219,499,729.63
支付的各项税费||119,132,188.79|157,486,688.48
支付其他与经营活动有关的现金|七、76|168,086,215.38|323,314,461.71
经营活动现金流出小计||1,445,834,504.63|1,526,087,703.73
经营活动产生的现金流量净额||75,865,007.07|191,343,740.66
二、投资活动产生的现金流量：|||
收回投资收到的现金||280,013,500.00|222,692,181.15
page|69
取得投资收益收到的现金||37,641,483.15|14,802,739.72
处置固定资产、无形资产和其他长期资产收回的现金净额||1,129,518.25|763,634.12
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||318,784,501.40|238,258,554.99
购建固定资产、无形资产和其他长期资产支付的现金||18,196,033.09|64,666,379.69
投资支付的现金||220,296,150.00|300,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||238,492,183.09|364,666,379.69
投资活动产生的现金流量净额||80,292,318.31|-126,407,824.70
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||415,780,000.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||1,415,690,000.00|1,740,589,610.00
收到其他与筹资活动有关的现金|七、76|1,000,000.00|4,000,000.00
筹资活动现金流入小计||1,416,690,000.00|2,160,369,610.00
偿还债务支付的现金||1,486,819,610.00|1,821,950,000.00
分配股利、利润或偿付利息支付的现金||123,495,813.15|132,706,660.12
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、76|7,488,971.33|2,247,404.67
筹资活动现金流出小计||1,617,804,394.48|1,956,904,064.79
筹资活动产生的现金流量净额||-201,114,394.48|203,465,545.21
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-44,957,069.10|268,401,461.17
加：期初现金及现金等价物余额|七、77|888,575,497.35|620,174,036.18
六、期末现金及现金等价物余额|七、77|843,618,428.25|888,575,497.35
