page|147
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|4,746,535,386.40|2,107,506,845.41
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
page|148
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|181,944,679.99|135,820,577.64
收到其他与经营活动有关的现金|51,157,118.27|169,705,150.09
经营活动现金流入小计|4,979,637,184.66|2,413,032,573.14
购买商品、接受劳务支付的现金|3,739,905,356.15|1,509,474,067.64
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|273,584,768.61|141,771,902.99
支付的各项税费|159,838,486.70|67,477,419.32
支付其他与经营活动有关的现金|44,919,729.52|33,301,688.99
经营活动现金流出小计|4,218,248,340.98|1,752,025,078.94
经营活动产生的现金流量净额|761,388,843.68|661,007,494.20
二、投资活动产生的现金流量：||
收回投资收到的现金|92,940,650.13|129,627,537.55
取得投资收益收到的现金|506,161.20|938,613.36
处置固定资产、无形资产和其他长期资产收回的现金净额|4,182.48|279,457.71
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|2,644,283,413.66|4,656,581,221.17
投资活动现金流入小计|2,737,734,407.47|4,787,426,829.79
购建固定资产、无形资产和其他长期资产支付的现金|618,155,879.18|542,889,939.59
投资支付的现金||
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|4,828,550,000.00|4,290,695,850.00
投资活动现金流出小计|5,446,705,879.18|4,833,585,789.59
投资活动产生的现金流量净额|-2,708,971,471.71|-46,158,959.80
page|149
三、筹资活动产生的现金流量：||
吸收投资收到的现金|4,624,403,703.82|
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金||3,600,948.00
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|4,624,403,703.82|3,600,948.00
偿还债务支付的现金||131,701,590.19
分配股利、利润或偿付利息支付的现金|74,902,357.20|642,147.86
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|12,805,419.10|556,897.77
筹资活动现金流出小计|87,707,776.30|132,900,635.82
筹资活动产生的现金流量净额|4,536,695,927.52|-129,299,687.82
四、汇率变动对现金及现金等价物的影响|-21,166,700.91|-52,653,454.20
五、现金及现金等价物净增加额|2,567,946,598.58|432,895,392.38
加：期初现金及现金等价物余额|1,721,434,403.84|1,288,539,011.46
六、期末现金及现金等价物余额|4,289,381,002.42|1,721,434,403.84
