page|92
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,724,243,839.24|2,187,909,397.90
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||190,681.38|223,248.25
收到其他与经营活动有关的现金||153,759,574.90|57,563,904.98
经营活动现金流入小计||2,878,194,095.52|2,245,696,551.13
购买商品、接受劳务支付的现||978,550,676.41|726,150,984.93
page|93
金|||
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||481,969,912.00|347,249,993.92
支付的各项税费||262,188,264.08|257,222,633.67
支付其他与经营活动有关的现金||312,598,486.20|261,346,594.78
经营活动现金流出小计||2,035,307,338.69|1,591,970,207.30
经营活动产生的现金流量净额||842,886,756.83|653,726,343.83
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||777,000.00|33,500.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||3,155,719,991.41|1,921,445,690.98
投资活动现金流入小计||3,156,496,991.41|1,921,479,190.98
购建固定资产、无形资产和其他长期资产支付的现金||762,074,690.91|410,172,611.18
投资支付的现金||77,249,983.01|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||4,872,882.69|
支付其他与投资活动有关的现金||3,546,970,000.00|1,856,873,560.00
投资活动现金流出小计||4,391,167,556.61|2,267,046,171.18
投资活动产生的现金流量净额||-1,234,670,565.20|-345,566,980.20
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||23,960,606.00|2,505,000.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||1,112,815,539.32|61,955,368.58
收到其他与筹资活动有关的现金||53,700,000.00|2,100,000.00
筹资活动现金流入小计||1,190,476,145.32|66,560,368.58
偿还债务支付的现金||316,897,991.99|5,080,000.00
分配股利、利润或偿付利息支||346,319,084.64|305,939,402.79
page|94
付的现金|||
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||56,290,897.92|32,103,397.47
筹资活动现金流出小计||719,507,974.55|343,122,800.26
筹资活动产生的现金流量净额||470,968,170.77|-276,562,431.68
四、汇率变动对现金及现金等价物的影响||90,057.21|-923,917.96
五、现金及现金等价物净增加额||79,274,419.61|30,673,013.99
加：期初现金及现金等价物余额||57,608,280.25|26,935,266.26
六、期末现金及现金等价物余额||136,882,699.86|57,608,280.25
