page|88
项目|附注|2019 年度|2018 年度
一、营业总收入||2,679,435,637.43|1,929,676,026.98
其中：营业收入||2,679,435,637.43|1,929,676,026.98
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,822,416,496.34|1,297,824,852.50
其中：营业成本||895,744,113.93|648,814,133.74
利息支出|||
手续费及佣金支出|||
page|89
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||26,773,346.74|24,029,874.96
销售费用||441,017,748.12|316,304,059.53
管理费用||122,524,389.54|89,397,303.22
研发费用||311,906,323.51|212,732,302.29
财务费用||24,450,574.50|6,547,178.76
其中：利息费用||23,715,930.52|5,585,189.21
利息收入||278,665.34|285,142.39
加：其他收益||38,631,343.00|15,806,947.74
投资收益（损失以“－”号填列）||17,348,732.76|13,810,996.35
其中：对联营企业和合营企业的投资收益||9,402,852.08|1,037,865.50
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||-716,720.38|931,477.70
信用减值损失（损失以“-”号填列）||-17,918,184.07|
资产减值损失（损失以“-”号填列）||-420,167.24|-8,488,381.45
资产处置收益（损失以“－”号填列）||295,490.48|28,130.35
三、营业利润（亏损以“－”号填列）||894,239,635.64|653,940,345.17
加：营业外收入||1,153,752.79|3,008,258.84
减：营业外支出||9,651,537.37|2,392,996.65
四、利润总额（亏损总额以“－”号填列）||885,741,851.06|654,555,607.36
减：所得税费用||98,841,988.26|79,546,951.15
五、净利润（净亏损以“－”号填列）||786,899,862.80|575,008,656.21
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||786,899,862.80|575,008,656.21
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||774,163,957.63|562,570,893.30
2.少数股东损益（净亏损以“-”号填列）||12,735,905.17|12,437,762.91
六、其他综合收益的税后净额|||
page|90
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||786,899,862.80|575,008,656.21
（一）归属于母公司所有者的综合收益总额||774,163,957.63|562,570,893.30
（二）归属于少数股东的综合收益总额||12,735,905.17|12,437,762.91
八、每股收益：|||
（一）基本每股收益(元/股)||1.84|1.34
（二）稀释每股收益(元/股)||1.84|1.34
