page|83
项目|附注|2021 年度|2020 年度
一、营业总收入||1,703,718,700.37|1,427,717,717.78
其中：营业收入||1,703,718,700.37|1,427,717,717.78
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,697,191,249.03|1,375,717,522.52
其中：营业成本||1,431,469,327.51|1,125,610,295.87
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||7,372,500.94|6,475,609.80
销售费用||39,416,971.85|29,295,049.71
管理费用||130,449,072.00|132,926,367.40
研发费用||57,909,045.19|51,150,516.32
财务费用||30,574,331.54|30,259,683.42
其中：利息费用||21,267,108.56|32,146,622.60
利息收入||1,782,101.45|2,041,777.49
加：其他收益||13,623,379.69|19,654,869.30
投资收益（损失以“－”号填列）||-2,274,517.68|-2,293,968.81
其中：对联营企业和合营企业的投资收益||-21,825.50|-15,520.11
以摊余成本计量的金融资产终止确认收益|||
page|84
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||-447,517.53|-48,474.08
信用减值损失（损失以“-”号填列）||14,014,345.15|-8,033,953.49
资产减值损失（损失以“-”号填列）||-7,659,434.57|-13,774,135.39
资产处置收益（损失以“－”号填列）||-3,493,444.90|-96,550.22
三、营业利润（亏损以“－”号填列）||20,290,261.50|47,407,982.57
加：营业外收入|||10,500.15
减：营业外支出||302,452.17|1,106,651.27
四、利润总额（亏损总额以“－”号填列）||19,987,809.33|46,311,831.45
减：所得税费用||-8,215,950.78|-4,213,425.72
五、净利润（净亏损以“－”号填列）||28,203,760.11|50,525,257.17
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||28,203,760.11|50,525,257.17
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||28,203,760.11|50,525,257.17
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额||-1,552,084.06|-3,218,677.53
（一）归属母公司所有者的其他综合收益的税后净额||-1,552,084.06|-3,218,677.53
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-1,552,084.06|-3,218,677.53
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
page|85
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-1,552,084.06|-3,218,677.53
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额|||
（一）归属于母公司所有者的综合收益总额||26,651,676.05|47,306,579.64
（二）归属于少数股东的综合收益总额||26,651,676.05|47,306,579.64
八、每股收益：|||
（一）基本每股收益(元/股)||0.08|0.16
（二）稀释每股收益(元/股)||0.08|0.16
